rating,comment
10,2024-04-13
9,不知道该怎么说，能感同身受杰特，那种男人之间默契和浪漫。杰特好兄弟，我想和杰特做兄弟
10,9.1分 一個怪物，由那個黃金年代所孕育出來的怪物，是對那個黃金年代的總結，屬於那時的結晶。將牛仔與科幻兩大題材結合的浪漫太空歌劇，做到科幻的盡頭是人文的水平。以至於我不知道應該批評還是讚賞，連分數都很難給。缺點真的很明顯，發展都合結構過於鬆散而且單元回水平也參差不齊，很多時候靠故作深沉的氣氛去掩蓋，導致看完好像什麼都沒看一樣  給了我一種別樣的觀看體驗，我無法從上帝視角去看這部動畫。它總是從片面到全面的去把故事講完，我在這個故事中就像一個攝像頭一樣。只有到最後看到了全面才恍然大悟，這讓我起初認為CB是留白的藝術，是成年人之間的心照不宣。後來發現還是人與人相遇與離別的物語，怎樣面對自己過去的故事。可惜我年紀尚小，跟主角們已經過完半生擁有過去不同，所以最後得出的結論是好沉重的NTR故事
9,神！！！
9,音乐好听
10,毋庸置疑的神作，瑕不掩瑜，感慨万千
9,好看啊
10,浪漫人生
7,不错的作品，非常喜欢这种风格，无法拒绝这种架空
9,配乐十分浪漫，不过作为以单元回为主的作品，单元回质量相对来说不一。而且与很多人看法相悖，个人觉得主线反而更加浪漫，更富悲情色彩
10,独特的质感
8,看不懂的年纪被氛围吸引，看得懂的年纪被内核吸引，很有魔力的作品
8,成熟硬派的浪漫感。剧情本身并没能一直保持精彩，回味时后劲很大，但是就是不够好看。。。单元剧部分比较喜欢ep1，10，14，15，17，20，23。（以及和本作并不一定相关但是）“男人的浪漫”这种正面意义全都能被其他说法完整替代、负面意义带有刻板印象+地图炮嘲讽意味的词啥时候能消失，尤其对于本作来说常被吹的俩编剧和配乐都是女的，咋能说出“cb是独属于男人的浪漫”这种话的。。。。
10,演出占大分了；不过98年这个风格确实有点......emmmm
8,伟大的作品！！
8,果然是比混沌武士好看多了。斯派克的死属于是意料之内，最后还是心疼菲，失去了过去好不容易回忆起来放下了，又失去了归宿。最后朝天开枪给我难受坏了。 所以这部动画是不是可以概括为黑帮两个头头为了马子而产生的争斗啊（什么香港黑道片）
9,伟大无需多言
9,9+，神作以上，但缺点相对大些，整体以单元剧为主，主线极其松散印象也不够深刻，但依旧在结尾三集全都收束住了，故事风格和人物确实足够浪漫。单元剧质量差距比较明显，整体来讲剧情比较薄弱但是很充实，主要是打磨不够好，但塞得还是很满没有空虚的感觉，有很多单元剧挺无聊的，也有一两集和攻壳SAC类似的赛博朋克集数，还有三四集神回单元。24集算是把整个故事前面描绘的点点滴滴全都汇聚起来把人生和归途阐释了出来，最后两集结局经典而不失浪漫魅力，结尾三集算是大大缓解了单元回的无聊，酣畅淋漓的收尾让观后体验还是很满足的。
9,浪漫而不止于浪漫，就算看不懂，不触电波我也不觉得cb会低于7分，怎么打出来的？
10,有空再看
7,期待值和观感差距最大的一部作品……
7,see you
10,已经二刷了感觉过不了多久还会再刷一边
10,为什么是神作？不敢想象这是一部90年代的公路剧，从到处洋溢着爵士气息的音乐到澳门香港街头般的城市街景，充满想象力的太空战斗，既有惊悚的东风和冰箱让人毛骨悚然，也有警长的自杀偿还和爱情的逝去的感动与催泪，这部剧结合了很多日本眼中各国的文化，并且融合地非常好，让人无法想象这是一部90年代有如此开阔视野的作品，星际牛仔为什么是星际牛仔？斯考特可能每集都挫败，但他从未摘下过他的尊严这顶牛仔帽，他始终和人在决斗，始终像个真正的男人一样不惧死亡地奔赴，讲义气，看似爱财的表面始终维持着自身的正义，再加上剧中对很多哲学问题的思考，让这部番剧的高度让其他番剧难以企及。
9,以前总是对于类似“看XX需要人生阅历”“不XX就看不懂”这类爹味很重的嗤之以鼻，但这部番确实不适合还是学生时期的我。“明知道去确认自己是否真正的活着要付出惨重的代价，但还是要去撞个粉碎死跟过去的回忆做个了断，何尝不是一种浪漫” 。还是选择了过去吗，斯派克。
10,故事终究会完结的
10,这个年代的作品太有味道了，画面与音乐神中神，男主太帅了，浪漫至死不渝
10,最喜欢的动漫
1,婆罗门动画，不，是情怀党动画。
10,不喜欢这玩意被称为神作被他人用来拉踩，每个人自己心中都有一个第一，cowboy bebop就是我心中的这部第一
10,活在回忆里，和死亡无异
10,自己觉得好不好看就行了 没必要什么婆罗门
9,音乐的存在感非常强的一个作品//98年能做出这样的番无疑是非常牛逼的，客观层面来说确实是一个厉害的作品，其中有几集十分优秀，但扪心自问，抛开时代的光环，我并没有特别喜欢这部番，首先单元剧的形式就自带高分buff，虽然有几集特别优秀，但大部分集数都比较普通，甚至有点无趣，因为部分单集十分优秀而给神作的分数我难以认可，音乐是我不太感冒的风格，机战也不是很有兴趣，作画可圈可点，但放在今天已经不足以称作惊艳
9,浪漫至死
10,菅野洋子配乐风格多变，好听，渡边信一郎经典作品，我自己印象深刻的bgm有ask dna和那段小男孩吹的口琴。spike和faye的性格都超喜欢
9,一场梦醒了
7,丰碑之一
9,失望
10,最佳单元剧公路片，从内到外的忧郁气质奇妙而又浪漫，身与心的灵魂漂流
9,完全是艺术品，虽然剧情比较老套“放在这个年代的动漫应该叫经典”，但表现手法和配乐还有世界观完完全全的撑起了整部作品
9,牛牛，我的牛牛，你怎么死了。怎么被氯气打倒了
8,极致的美学输出，刻在胶片上的浪漫，幻想中的成人世界
9,又浪漫又帅气的星际牛仔，不得不说角色都非常有魅力，单元剧总体上给人的观感体验也不错，有些集数的风格还是挺独特有味道的。话说配乐真的很劲。
9,一部浪漫反乌托邦的作品，单元剧这种叙事真的是很符合我个人的口味，看完之后意犹未尽。每次再想到星际牛仔那些故事依然不会忘记，我看的时候很开心，看完之后再回忆依然沉浸其中，see you next
7,中间单元剧果然质量过于不稳定，剧情上也太不紧凑，几个非常不错的单集被分割得太零散
9,过去的一些名作似乎有不少喜欢做成单元剧的形式来撑起动辄半年番的体量，我觉得日常系作品这样处理没问题，但放到星际牛仔这样真想讲点什么的作品里，就难以避免地导致剧情结构松散、配角多而不精、情绪输出不足的结果。虽然从各个地方都能够看出制作非常用心，但就是缺乏吸引人连续观看的动力，二十多集愣是花了我半年时间才断断续续地看完，你B总排行第二我觉得是过誉了
10,没看懂，也许以后会看懂(?
10,无论如何，动画史中青史留名的一作，可能是原创动画的goat
10,恰好的安排，推着故事走向高光 恰好的安排，引着宿命汇入哑暗
10,9.5//ep1、5、8、10、11 、15、18、20、22、23、24、26
8,过誉
10,单元剧 没必要一口气看完 独有的魅力
9,上世纪的浪漫主义情怀，写实的美术风格，配乐顶级，剧情满分，斯派克的死给人以传奇落幕的感觉，尽管那么令人难以置信，可最后那颗守护星的陨落已然说明，斯派克的确是死了，过去的那些也都了结，他就孤独地死在了红龙的阶梯上，身边谁也没有，而留给杰特和菲的，也只有无聊和身处宇宙中的漫无止境的孤独罢了，他们的命运会如何呢？有会怎样死去呢……
7,感觉还好吧 可能受限于时代了（也可能是我没审美lol）
10,是过去的，被埋葬的梦。是一切的源头，是颓唐苦臭的一生
8,有趣的浪漫主义太空歌剧
10,潮，潮出水了的片子，但某种意义上教会了我一期一会这种比较传统的思考方式为什么很重要
9,补标 配乐最棒了
9,what can i say
9,世纪末的浪漫感
9,音乐是这部番很重要的部分，很多集名字都是不同的音乐，op，ed也有颇具特色的配乐，挺有意思的剧情，还可以的世界观，以及关于spike和jet的过往的几回可以说神回，但是缺点也很明显，除了两个男人的过往回其他回就很单纯，内涵不足或者说毫无内涵和意义，跟一般的休闲回给的观感还不一样，纯粹是凑数的，还有女性的形象全体都非常单薄，用扑朔迷离，难以预测来掩盖，黑客的形象更是连纸片人都不如，纯纯工具人，菲也没有高光，难说有人格魅力可言，作为一部成人动画，很多地方的处理的确很有成年人的风格，跟很多回的闹剧格格不入
10,最喜欢和ed有关的那些篇节，性别模糊而古怪的小女孩在夕阳下走向自己的伟大冒险，但看起来仍然有种似乎是错误的忧伤，过早地出现她身上，她总让我觉得过于寂寞
8,看完很多年了，仍然总是会在不经意间回想起里面的人和事，浪漫主义启蒙动画
10,经典 每一集都是一次独特的旅程 最后通往同样的浪漫
10,有时候感觉挺有内核但是又不想想那么多，总之就是想让人点进去下一集
7,"男人的浪漫, 不过如此"
9,一只眼眺望着过去，另一只还没晃过神来
9,最喜欢的几部作品之一，没办法简单的评价
9,不尽完美的公路片，但有种浑然一体的纯粹
9,顶级的配乐，顶级的演出，顶级的人物塑造，优秀的剧情。星际牛仔在有极致特长的基础上，其他方面全做到了极好到优秀，电视动画载体上少见的杰作，see you space cawboys。
10,心中的第一
10,浪漫至死的作品
8,浪漫至死
9,谁言老作无大帝
9,相聚与离别 残酷的过去，梦幻的未来 see you cowboy，someday somewhere 单元剧质量都不错，每个人都在最后面对着自己的过去啊，还有配乐是真的太强了啊！这番老实说无时无刻给我一种浪漫的感觉（也说明出这番的过人之处啊）
9,最后的布鲁斯蓝调
7,神作，无需多言。太空版的公路片，每一集都有独特的风味。人物美型作画优秀，观看是一种享受。最难忘的是把星星比作战士的眼泪，虽然情节已经记不太清了但那种感动和震颤还留存。太空中的孤寂又纯净的安魂曲，星辰大海中的银铃。
8,非常有意思
10,24.8.14 作画没的说，顶尖水平。剧情一般，感觉没有主线。感觉很多老番都是若干个小故事拼接起来的，故事的衔接不连贯，但丝毫不影响观感。最近的番越来越流水线了，看一部基本就看了一个系列了，没什么特点，而且很多在追的番的续作都垃圾的不得了，心里怪难受的。哎呀，还是17年以前的番好看啊啊啊啊
10,经典的剧情，极佳的演出，优秀的作画，雅俗共赏的配乐，还有塑造优秀的角色，最后再加上一抹独属于那个时代的浪漫，这就是星际牛仔。 曾经的港片有多优秀，现在就有多无趣，矮个里面拔高个，已经回不去了。90年代风光无限的好莱坞影片在如今也被了疫情，政治正确等外在（?）因素影响而在无法再现当时的质量。相似的例子有很多，或外来干预或自身走向没落。一个时代的潮流总是有会在其巅峰后，迈向下坡路，或许在有一天，又会再一次走进人们的眼中，然后再重复走一遍之前的路，当然，更多的时候是成为一段历史，供人们去回味。现在我正在做着我不太喜欢的工作，我能在我人生最迷茫的时候，看到这部雅俗共赏的浪漫佳作，我觉得这是我的幸运。//总结：9.6分
10,无需多言
10,很好看啊
9,See you space cowboy！浪漫！24话 26话真的神回！永远的神！
8,See you space cowboy...
10,也许是我的理解能力有限，没有看出背后的隐喻，但仍然是很好的一部作品。
8,完美的作品
10,配乐很神，主线剧情不突出，但作为单元剧这不是硬伤，支线剧情不错，许多剧集都带有遗憾甚至悲剧色彩，能触动人心，或许这就是cb的魅力所在，整体质量很不错
8,非常好的风格！超级喜欢。最有魅力的男主之一啊
9,决定了我审美的作品之一……
8,星际牛仔
10,【S】
10,神
7,经典的太空歌剧
10,出色的音乐和剧情并不是星际牛仔的全部，吸引我的是它那无所不在的细节，成年人之间那无可言说的情愫。星际牛仔的那种自由并不是无拘无束的，而是参杂着自己的情和义，当涉及情义时，金钱变得也不再重要了。故事最后，主角团都和过去进行了告别。杰特告别了过去，情人找到了新的生活。艾德见到了爸爸，后来踏上回家或流浪的路。爱因早早逃离了过去，选择和最理解它的艾德一起流浪。菲找到了过去的记忆，但故地已容不下现在的她，最后选择留在bebop。斯派克找到了茱莉亚，不久后被追杀致死，从而失去了活着的意义，最后和比夏斯同归于尽。于是故事就在遗憾中结束了。伴随着悲壮的音乐，镜头转向了宽广的宇宙空间，人类在此时变得如此渺小。但即使是渺小的人类，也拥有着数不清的过去、现在和未来。所以牛仔们，就此前进吧，不必再问也不必回首
9,"西部、废土片在日本的一种独特的形式。一个个故事、一个个角色都追寻自己的过去和未来, 是反抗、是接受、是沉沦、是逃避…所有音符最终汇为一体,决定着主题的方向,映射着主角们的选择。Spike的过去，Jet的前妻，Faye的故乡，Ed的归宿……每个人都无法坦白自己，隐藏着心中的秘密。他们一起吃Jet做的最难吃的饭，可以一起挤在这个破破烂烂的飞船里，一起合力追捕赏金犯，甚至可以为彼此付出生命，但他们无法做到互相坦白,保持着内心的孤独。这样的人际关系，或许是对现代人的真实写照，就如同23集里的故事,网络成为新一代人的宗教,表面人际关系更加热闹,实则加重了人的孤独。对待自己的过去,我们或许应该和Spike一样直面过去,斩断过去，从大梦中苏醒,这份情感的力量是CB作为经典最大的魅力。"
9,人生如逆旅，我亦是行人
10,只有与过去诀别，才能与未来相拥。
9,林原惠声音很好听。） 音乐很劲。
10,找不到天国之扉资源
6,bang
10,神作，在我心中的毫无争议的神作。动画制作上来说，我无可挑剔，在合适的地方，献上合适的演出，行云流水。在需要的地方献上优质的作画，加上神一般的配乐，给我带来了至高无上的视听体验。我觉得他是真的懂牛仔的，那种时而散漫，时而认真，富有神韵。优秀的单元回，一部动画，不可能喜欢他的全部集数，但是让我有这么多喜欢集数的，他是唯一。我在观看过程中甚至看了一半在隔一个月再看，都没有影响观感，忘记剧情。虽然吹得很夸张，但它在我这确实有这么优秀。声优的演绎更是如虎添翼，真的演出神韵了好吧。林原的声音是真的好听呀，喜欢的声音有着好的演技，简直就是享受。呀，结束了呢，真是不舍呢，期待再次遇到如此优秀的动画。
10,渡边信一郎加菅野洋子双雄合作，就这么一部太空歌剧，伟大，无需多言，每一集的配乐和演出都是神级，男人的浪漫！
8,剧情本身以现在的眼光看有点缺乏新意，但这音画确实无敌了，丰富且浪漫，主角团三人也塑造得十分有魅力/8.6
9,难以想象是1998年的作品，历史地位毋庸置疑。然而我站在今天的视角却无法毫不犹豫打出10分，甚至我认为存在过誉和婆罗门现象。和流浪武士一样，渡边将几种风格有机融合；但主线也一样，先是吊你胃口最后大事化小，结局反而没有单元剧某几集震撼深刻。 Julia和向日葵武士是同样的，苦苦追寻却又转瞬即逝。在最后的希望破灭后，风在同伴的帮助下生存下来并展开新章；Spike选择一人倒在过去。前者我对天降最强剑神感到不满，后者Vicious的塑造过于工具人，甚至我认为只是为了Spike不自杀殉情而存在的陪葬宿敌。流浪武士我能得到“旅途的意义超过了追寻的结果”，而星际牛仔只给我空虚，非要死了才算Free？越是生不如死，越体现活着的伟大，生命的顽强。结局是浪漫，但不够洒脱。PS：剧场版真就庄周梦蝶，剧情拖沓，还有Spike腹部挨了一枪高空坠水能不死，那我觉得区区刀伤不至
10,本来前面对我来说感觉只有7分的水平，但是最后几集太猛了
10,洒脱而放荡不羁，令人陶醉
10,最爱的动漫，没有之一
10,老一辈动画人的艺术啊！！
9,see you space cowboy
9,艺术品，尤其配乐简直是神
10,10.0/
10,名为科幻 实为公路片
10,9.0
10,好康
8,这部作品说明了什么呢，厕纸做得再香也只是擦屁股的工具罢了，优秀作品所需要的天才与热爱，与工业流水线永远不可能在一个档次。动画的优势与意义，热爱动画的原因，感谢你再次让我找回。
10,我如果死了也要烧给我看
10,不要死
8,非常具有作者性的作品，可以看到很多玩票性质的致敬和模仿，音乐与部分单元剧确实堪称优秀，演出方面也可圈可点，但说实话不少故事讲的一般，运用了太多留白去塑造所谓的氛围感，然而带给人的只有一种空洞和单薄，这绝不是一个9.1分的作品应该出现的问题，个人拙见9.1分的故事应该是绝对工整的。
6,真的感觉一般般，很多剧情完全把人当傻子，还搞强行升华，最过誉的作品之一了在我看来。出彩点是音乐？
9,最后几集触动很大
10,评分：8.2//差值：1.0 典型的对我来说期望越大失望越大的作品，和解后却对我影响甚深 我曾固执地认为在故事中谈其他东西的前提是这得是个好故事，而今亦然，但cb帮我去掉了上述“固执”二字，至少刚看完cb时我因为其潦草的主线和过多扁平的人设感到隔应，加之高评分带来过分的期待度导致的反作用让我一度想打7分；但等肾上腺素作用过去后，我终于得以好好审视它的表层制作和深层思想，并定分8分，Gren的帅脸（人妖属性也起作用了也说不定）和ep23《娱乐至死》的思想与拜读过书的鄙人产生的共鸣各添0.1分 只是恕愚难以感受被强调的所谓浪漫，只觉得有种在残酷背景下描写太多理想情况的失衡感，不过既然是ACGN文化作品哪里逃的开理想情况呢，到底还是我期望定高了罢
9,最喜欢的公路片
9,十分参考
10,经典中的经典
9,永远的神 隔一段时间就想重温
10,一部充满爵士风味的浪漫主义的伟作 演出与脚本都是最顶级的 最喜欢菲的几个个人回，有一种时光荏苒物是人非的萧瑟感 他们从陌路到相识，默契到不分彼此，他们从相识到陌路，只留下一个故事。
9,无聊的太空枪战单元剧，主线占比极低。浪漫在哪呢，完全感受不到。至少混沌武士的打戏还好看点。
8,（8-）别忘了看总集篇mad ⬥ 剧情俗套，但其余演出作画音乐氛围素质顶尖，可惜未曾动人心魄，也许只是not my type吧 ⬥ 普普通通的故事，总能故作深沉文艺也是种才能 ⬥ 24分钟的港式武打黑帮片，蛮尴尬的篇幅，好在主线还是很能体现生死过去的感觉的 ⬥ 看来是某几个关键单元回大加分才有9.1，大部分可能都平庸。首先EP⑤坠落确实挺有感觉，但不至于评论所言一话封神…⑩Jet前任回依旧典但算有感觉⑪惊悚搞笑回⑬背叛回悲哀氛围不错⑭象棋回喜欢主题，终于脱离港片典中典剧情，目前最佳⑱录像带回感觉不如小南极⑳小丑回感觉不如绮丽梦中人㉒爆笑回点题兼讽刺极左&amp;资本主义㉓掰扯了下血肉灵魂㉔日常的闭幕总是让人唏嘘，SAC如此、蜂蜜与四叶草如此、CLAS如此，很多很多…各种象征很有韵味㉖太有(黑帮片)感觉了
10,完美的角色塑造，一个群无家的人聚在一起的故事，一段浪漫的故事，一段不想看到终点的旅程，第五集后半部分演出神中神
10,浪漫、至死不渝。死与活、在过去还是在当下，两者两两搭配、随意组合，怎么理解都可。（一个小插曲，我以前补一部老番叫黄金宝贝，我看人设怎么这么眼熟呢 原来啊原来，辨识度真的高呀）
10,很难想象日升当时怎么凑出来这个TV动画史上最强的梦之队阵容
10,每年都会重温的作品，甚至专门去定制了八音盒。神作，
10,伟大，无需多言
10,10，木卫三恋曲，时间一直在流逝 11，冰箱里的东西一定要吃掉——人生经验 17，蘑菇 19，太帅了
10,画面人物与配乐的完美融合，寥廓太空里的浪漫歌剧，世纪末的动漫绝唱
8,26集很快就看完了，既可以算科幻战争番也可以算音乐番，里面的音乐非常适合动画，很有感染力。几乎每集都是单独的故事，但是又能通过主角们的背景故事窜连在一起。而这几个角色特点鲜明，让我又爱又恨又共情，除了杰特和狗狗，其他三个人身上都有我受不了的点，但正因如此这些角色才鲜活。也有很多印象深刻的配角。几乎每集都非常好看，有好莱坞电影的感觉，有些镜头像吴宇森拍的枪战片，重在氛围、浪漫，不能深究逻辑。
9,生活在地球上的人为什么能想象出宇宙级别的浪漫啊！在见证一个个悲剧后潇洒离去，在混沌的后现代社会中保留一份淳朴的善心。有的人寻求归宿，有的人望着过去，都始终贯彻着自己的活法。虽然如宇宙中的星星般暗淡且渺小，却也寻找着活着的证明
9,单元回的神
10,补的番，有些集数十分浪漫，但有些让我有点无聊。
9,心中无法被逾越的一部动画—让人意识到何为真正的神作，一场艺术与灵魂相碰撞而诞生的浪漫主义作品·单元剧穿插主线有着紧凑而不失细腻感人的情节以及令人沉迷的爵士乐塑造出每位极富魅力的角色这是一部讲述浪漫的故事他们都有关于过去的遗憾也都有独属于他们自己的浪漫，故事的终幕随着斯派克的那一声枪响结束了关于过去的这条救赎之路—浪漫至死 !
9,无法拒绝公路片的浪漫！
9,单元回的故事放到现在依然觉得有趣，主线和内涵倒是次要的了
10,无需多言，各个角度都是顶尖的动画。个别单元回我不是很喜欢，但另一些单元回优秀到无与伦比。我给9.7分
10,私心给满分，cb是盛大的艺术
8,一众老冷器中的浪漫公路片，神插入极多
10,不少单元剧放到现在看已经不是很有趣了。不过管他的，浪漫，实在是太浪漫了，在这氛围面前，言语实在太过无力，尝试描述这种感觉也不过是徒增困扰。bang!
10,Cowboy Bebop 通过单元剧的形式 完整的展现了一幅星际牛仔世界观下的社会群像 使得社会性在全篇人物人格塑造上十分体现的深刻 同时也在不同单元中呈现不同文化的艺术精华和风土人情 兼具社会反思和人文关怀 精妙的对文学艺术的致敬 如同Bob Dylan的叙事诗一样浪漫 音乐是全片的一大亮点 涵盖不同地区的特色音乐以及传统至现代的音乐风格 同时在标题和结尾对音乐文化的致敬 真的很有心 You're gonna carry that weight.—The Beatles 来自金色梦乡组曲的第二首 全片也如同金色梦乡一般浪漫美好
9,A+  以我现在的评分标准我不会给任何一部作品打满分，但客观来说cb是我看过的最接近满分的存在
10,浪漫
9,感动 最后几集个人回翻来覆去的看/ 01 Asteroid Blues / 05 Ballad Of Fallen Angels / 08 Waltz For Venus / 10 Ganymede Elegy / 13 Jupiter Jazz (PART 2)/ 18 Speak Like a Child/ 24 Hard Luck Woman / 25 The Real Folk Blues (PART 1) / 26 The Real Folk Blues (PART 2)
9,很浪漫
10,感动 无与伦比的感动
7,伟大，作画，配乐，剧情都是上乘中的上乘，高中时期ost翻来覆去听，真正的，优秀的遗憾文学。
9,bang
10,人物塑造的好用心，故事节奏也非常舒服。特别喜欢第十集杰特说完“因为时间是一直在流动”后的释怀丢表
10,好看，但个人而言还是更青睐强主线强剧情的作品，主线剧情比较一般，看点更多在从画面中洋溢而出的浪漫与忧郁气息上
10,永远的浪漫
9,还行吧，中规中矩
7,还行，但是越看越不好看
9,最好的一点，有些像单元剧一样，即便放下许久也可以再重新拾起来，然后再看一遍
7,进度非常缓慢
8,听了很久很久番里的歌，我直接开始狠狠看
10,排序5
8,NB
9,很好的作品，但放到如今，却不够那么吸引人。
10,算神作，但不对我胃口，主要还是没啥剧情
10,20世纪竟然能出这样的作品，牛
8,很浪漫
9,看到第三集，故事设计很优秀，镜头信息也很足不会让人感到乏味，有老故事电影的影子
10,SPIKE 永远赚不到赏金
10,动画中的湿婆，婆罗门晋级考试的必修课
7,恰到好处的色情度与浪漫
8,公路漫天花板 ，无需多言 配乐太特么弔了我超！ 老贼啥时候再和菅姨合作一部????
9,补番中
9,再看一遍
9,Let\'s Jam
9,一切电影爱好者都能接受和好评的动画
10,像做头部按摩一般舒服
10,一部超越那个时代的神作，也是一部唯有那个时代才能做出来的作品
10,看了几集，不好多评价，只觉得看的很投入，二十多年前的番，作画和配乐真是一绝，单元剧的形式也很棒。
10,非常喜欢这个风格，既浪漫，又洒脱。
9,看似简单的单元剧，实则包含了对人性的思考，自我矛盾，成年人的世界，生活的锁事和教训……对话剧情情节丝毫不尴尬，每集的情节大体平稳但有起伏有反转，有时会突然出现笑点，让耐不住性子的人也能感受到一丝乐趣。刚开始入手可能有些无趣，但看两集就会完全沉迷其中。
9,三刷
10,太社会了
9,真的牛逼 好看
6,"看完想了很多，写了很多，最后还是删掉了。I\'m gonna carry that weight. And, see you cowboys and cowgirls, someday and somewhere."
8,神作，无敌，没了
10,完美符合我对帅的一切定义和要求，这才是牛仔
10,"制作各种吊,非常有味道，看完后回味无穷"
8,人情分  不过暂且是看了两集  感觉完全不对我胃口  有空再补
10,享受这种感觉
10,配乐真是美美美
9,喜欢bgm
10,佳作
9,开始补了
9,画面很棒
8,对太空歌剧实在没法提起兴趣，昏昏欲睡，没有看下去的动力
9,没头没尾，随心所欲（歌剧？in space说的有点道理）演出华丽
9,看了一集
10,N年卡在第6集
9,很喜欢配乐，音画配合的氛围也是非常的浪漫
9,洋子的音乐真的顶中顶
10,1
9,现在心境不适合
10,18年看到现在还没看完。。。
7,单元剧完成度很高，但我就是不想点开下一集
8,人生第二部番（当时看了一半）正在补后半部分  //  没想到最感动的是被逼出来的总集篇 在电视台的恶行当前，虽有愤慨，却始终一无所惧，这就是cowboy
8,动作！！！
7,看了个开头
7,一周目无法欣赏……
9,结局要重看
9,(⇀‸↼‶)我没敢看最后两集.....
9,好多年前看到剩下最后几集就搁置了。可能是因为被剧透了悲伤的结局的缘故吧。
9,年代久远不知道什么时候会去补......
9,还行，可能因为个人原因吧，画风不是很喜欢
7,剩了两集最高能的没看，留着以后看哈哈
8,待补
10,总体感觉很不错，但是个人不喜这类哈哈
8,看到第四集突然不想看了
7,补番中，果然神作
9,好久了，没有看完啊
9,人设绘柄古风啊...丹迪和这边来回换着看别有风味ww
8,我当年看没能跟下去，如今也不知道结果。但我也不用知道结果，因为后面十多年年年都有人提这是神作。没错，音乐，节奏，超出时代的动画，都给了我感受，却可惜没能进入我的内心。神作再神，也要对上电波。怪只怪我当年太年轻。
9,真的很久没能遇见让我边看边头皮发麻 浑身鸡皮疙瘩的神作了
8,故事本身还是弱了，也没什么长篇故事，放下了就放下了
10,虐得不敢看下去
7,看过一点点，没印象 挺老
6,上世纪的老番确实不太适合现在去看了，如果是连续剧就更好了
10,锐利的画风和独树一帜的配乐成功营造出一种宏大、孤独却极其浪漫的氛围感，与之搭配的却是套路般的单元剧。就个人而言，除了OP和Faye始终是一抹亮色，几集之后就很难吸引人看下去了。
6,13集弃。
6,注释版下架
8,2024.1.29：坚持看了几话，发现确实回不去了；剧情不出色的情况下，旧时代的画风也无法让我有兴趣继续看下去了。 2024.1.22：重新拿起来补番。 2023.8.2：第1话看完感觉还不错，音乐创造出的氛围让人印象深刻，设定浮光掠影一看也还可以，就是单兵格斗怎么还是枪支，和星际航行的科技水平对不上啊
7,2023.1.29：坚持看了几话，发现确实回不去了；剧情不出色的情况下，旧时代的画风也无法让我有兴趣继续看下去了 2024.1.22：重新拿起来补番 2023.8.2：第1话看完感觉还不错，音乐创造出的氛围让人印象深刻，设定浮光掠影一看也还可以，就是单兵格斗怎么还是枪支，和星际航行的科技水平对不上啊
8,看了九集弃了，除了第一集，其他剧情都一般。 配乐加分
4,人物动作僵硬对话僵硬，放到以前可能很好看现在就是被秒的喳喳了，看不下去，强忍着看完两集就删了。第一就这？
7,看了几集，有种好莱坞大片的感觉……比较失望
6,没对电波
5,节奏有点慢，不太对胃口
5,与牛仔这个词的文化含义相当隔膜
5,说实话吧，看了一半实在看不动了，因为我实在不知道他的看点在哪里。我个人对于作画和音乐这方面其实要求不高，剧情在我看来不过就是普通的宇宙冒险故事有点上世纪美国动画的味道，据说有很多的致敬但这个对于提升观看体验好像没有什么太大的作用，我是来看剧情的又不是致敬
10,欢迎走进今日科学之这玩意到底神到什么程度力压gis，eva，clanned成为bangumi动画榜第一。如果把它当普通佳作看，绝对是愉快的体验。但把它当神作看，满脑子只会争先恐后涌出“就这？就这？不会吧不会吧？”
7,难以置信这是98年的作品
7,透漏出浓浓的男人的浪漫的味道，，
2,各方面都不错，但是剧本对我来说没什么吸引力，大概是我没有男人的浪漫吧
5,反复捡起来想看完，始终是看不完。分给作画和音乐。给我的感觉和攻壳一样……剧情平淡，设定也不算有趣。无法欣赏。就是不好看。观感3剧情5角色5演出8音乐10画面9
7,没看点，5集后弃。
10,这才是真正的童年回忆，不过小时候不知道有这么多隐喻，只觉得都好看233，内容记不得太多了，为了不降大众评分我就打8，以后有缘重刷｜8+
10,永远的经典id不会过时的那种
10,童年
9,童年回忆
8,"都喜欢, 推荐川话版! 也推荐其他的方言版本"
10,不朽的经典
10,无论什么时候，什么年龄在看的时候都能让我笑出来的作品
9,经典
10,神作，配乐画面剧情笑点演出都超级优秀！！！
10,忍住不打十分都是神人了
10,伟大无需多言
10,伟大无需多言，必成传世经典
10,老少皆宜的经典，不管看多少遍都不会腻，古典音乐启蒙
9,童年 (仅限老版50集
10,越早越好看
7,毫无疑问的佳作，抛开时代滤镜也是值得一看的喜剧作品，可惜后期质量下滑严重。个人认为bangumi rank4虚高了(─.─||）
9,【补标】童年经典
10,从小看到大，真的很好看的童年经典
7,神
10,无与伦比的技术和创意，但是7分
10,无可置疑的神作
10,难以复制的经典之作
10,动与静的完美结合，动作生动而不夸大。很庆幸我是看这种动漫长大的。
9,经典毋庸置疑的优秀
10,不论谁看了都会会心一笑的作品，还有各种方言版能给人完全不一样的体验。就算现在连续再看好多集都不会腻
10,完美的动画
10,没什么可说的 传世经典
10,平衡？
1,没得质疑
