rating,comment
4,全剧杀人和不杀人的度没有一处是掌握好的，每一集都是烂活。奇斯的三角关系一描写直接烂完了。伊邪那美活着活着我很高兴。6集没做完？这居然是21年的东西真让人无语
2,还出续集呢？
4,不明所以的6集，唯一亮点是上一季被虐惨的尤奈终于有戏份了（然而戏份并不多）。BGM都是用的第一季的，唯一的新曲是买了一首ED的使用权哈哈。期待越高失望越大的典例，中泽一登你在干什么啊？真成Netflix的弃子了？别真烂在这里了啊，好歹来个结局。
3,剥开华丽的外壳谜底却是狗血的三角恋与俗套的约定，而第二季不仅连外表都无法维持，还留下一个如此摆烂的结尾。
5,数一数二的...无聊//可以对这一季的预期放低很多了。
4,我当时以为还有后续来着...一直在等...结果发现已经完结了orz
7,女主有时挺可爱！ 男主什么都没有做就结束啦，就打斗的还行。
4,无语
5,中泽一登写了剧本跑人。前作剧情忘得差不多了。只做了6集被砍经费的烂作
7,暂时感觉比第一季差点/咋就不更了…
7,荒牧伸志的初监督作，剧情嘛你当他没有就行，机设和作画都很强。
5,原画就能吹上天的屑作罢了
2,现在是，幻想时间。
4,赛璐璐手绘机械，开头挺作画惊艳的，剧情就是一坨
5,剧情作画两个极端，作画5/5，剧情0/5
3,5分，剧场版中已包含
4,开头新增一分钟卖肉 其他全部是剧场版的片段
5,一坨
9,这版OVA就是个预告片...还得看20年的完整版
4,很无聊的ova严格意义上算不上电影，对话过多，且冗长无趣，角色行为没有逻辑，智商不在线，画面打擦边球，很低级的搞颜色，不值得观看。 飞机坠毁掉入小岛一行人面对庞大的昆虫生物的生存故事。
3,呃呃呃
5,开头是典型的欺凌场景，然后被另外一名女生拯救建立起深厚友谊，接着视角直接转到虫岛上，转场未免太过生硬，剩下的人群，岛上的昆虫巨物，这个ova就是介绍一点剧情，顺便展示一下危机状况下，人物的行动和体现的人性，巨虫的来由完全没有提到，可以说是个失败的引子
4,截取剧场版一段当ova卖的鬼才idea是谁想出来的
6,这OVA出的时间在正片前，但是演的还是正片内容的一部分，就挺离谱的。看的我是挺蒙的。不算难看，就是有些剧情有点降智，看着高血压。
1,6-，抛去里番的设定还可以
6,不行
5,无头无尾，意义不明。而且这么多巨型昆虫的小岛，到底是什么底层生物才能维持这个食物链呀
1,其实就是截取了剧场版的一部分，看得没头没尾的
4,已阅，收了エミ，有点没头没尾看不明白，不过还是挺精彩的
6,补标
1,只改編原作的2~3話，卡司表里的名字有些都沒叫出過，這誰看的明白啊
6,2020/2/23
5,ep.4、ep.5 // 虽然男主设定上是黑道若头，但sex的时候看见夸张纹身还是有些无法接受。青梅竹马感觉天要塌了，不是怎么还有牛啊
2,好看的点在哪？剧情几乎没有
7,作画还算不错，就是不够涩。。。。。。
4,一如既往的低质量僧侣档里番，第一集的作画和摄影还算亮眼，后面质量就又回去了，即使女性向也显得油腻
4,典中典之霸道总裁爱上我，作为僧侣档也是中下水平，剧情密度低，正片更是少得可怜，虽然是女性向但情感一点也不细腻，旁边的女性看了都说不好。
5,人物设定普通，剧情老套
5,霸道总裁爱上我系列，偏女性向，泡面剧情又短，HS没有实用度可言，不苛责，估计女性看男性向的东西也不会好受
5,20230723:哪来的碧池？水准很低，黑道男主背上的刺青假的像淘宝一块五买的贴纸贴的。
5,"经典霸道总裁爱上我OTL 正戏太少,剧情老套,人设套路,放空大脑可以看看,果然不能指望泡面里番有什么好剧情"
7,女主好看捏，就是有点圣母
5,泡面番里都算差的，动作片拍成幻灯片，一点看的欲望也没有，剧情也一般
5,真·霸道总裁，纯爱系列，实用性无，泡面档，僧侣档
5,霸道总裁/爱/上我
5,看完就抛
3,没仔细是僧侣档就点了格子是我的问题。
5,不带脑子思考人物行为逻辑获得最佳体验
5,第一季还停留在人物介绍和简单单元剧，第二季才开始揭露背景和反派的行动，许多重要人物在第一季根本没戏份。剧情可以说是想放进来的要素太多， 但眼高手低，没有能力压缩到一季当中，部分单元回还得引入后续不登场的路人来帮忙推进，脚本的水平是真不太行。// 最后还搞了个“我们的战斗还在继续”的结局，没救了。// 画面其实没什么问题。// 这年头能写好故事的原创番真没几个，大多都沦为无趣的故事，草草收尾 // 你这ep25也没什么特别拉出来的必要啊
1,幽默政治，警局分不清大小王，国家机器成笑话
4,一般
4,第一季忘完了
1,多方势力的刻画乱七八糟，人物单薄得像纸一样，一个个动机和行为单纯而幼稚。战斗方面感觉从无聊到最后战力体系完全崩坏掉了。 看在画面制作的份上给5.0吧。
3,基本承袭了第一季的问题，创作者显然无法顾全涉及了国民心理、权利让渡、政治伦理、组织运作、公共事务、王权暗斗、警察造反等从社会形式到哲学思辨的洋洋大剧作。依靠不断切换焦点内容推进叙事，依赖一命换一命的神力解决问题，这种拆东补西的做法固然浅显易用，但饮鸩止渴积重难返的道理是个人也都懂。情节的安排散乱且都合，超能力的运用也缺少扑克之间的配合，不仅没能展现英伦枪战的时髦痛点，也丢失本应具有的浪漫气息。这些问题堆积的结果是本作虽然制作尚可，绘柄稳定背景用心，却像刑讯笔录般体验坐牢，负责原案的河本兄弟是该给一线staff谢罪的。新的传媒时代，一个原创跨媒体企划的包装固然重要，作为观众还是希望在原案和脚本的选择上能用点心思，而不是随便召集些三流写手，多点开花以小博大。只能感慨真是随心所欲的市场随心所欲的企划，TMS依旧有钱得这么不三不四
3,弱智又无聊的动画，浪费时间。
4,#25 最想成为 player 的一次（× // 小丑竟是我自己 → 还是期待一手剧情展开，上限空间还挺高的，下限应该不会比第一季更难看……至少不会再角色介绍了……吧。
6,唉，腐，第一季还能看
4,1+音+设+画=4。系构只干过这个系列？连编剧都没当过……你随便写，我随便看。 嘛，查了下是当过柯南的『文芸担当』，似乎是专门催编剧的制作进行……hmm
6,设定有点意思，结果剧情拉穿了，还不如继续第一季的套路搞搞单元剧，补点设定，挖点坑，弄点谜语剧情，最后整个小boss回。后续周边什么卖的好就继续第三季，不行就鸽了。
1,不知道讲了个什么东西//看看还能整出什么活
3,没劲，把男主能力设置这么弱，战斗本就好看不起来，剧情还一会主线一会单元剧，到最后发现也就屁大点事
3,第一季还算合格的爽片，第二季后几集直接剧情大暴走
5,比第一季的故事要混乱不少，但画面什么的又还挺富的，为什么不能写个好一点的剧情啊……什么？你们还要做后续？
5,延续一季的高质量和高センス，但剧情的展开很难吸人眼球，不火可惜
5,饭圈呢去你妈的
6,最喜欢的是两集单元回，雷欧交朋友和温蒂旅行，很治愈。主线越往后越无语，乱入的没鬼用的警察，菜得要死的主角团，和一堆卖一集就下线的cp。
6,补标
5,不知所云
7,能看出来设定挺有趣的，但是这啥也没讲明白啊，而且这个结局…简直…没办法直视。吐槽都不知道从哪吐槽，白瞎一个有趣的点子……
3,补标
5,真是够贫穷的，看的云里雾里
5,还就那个耐着性子看到完
5,没了香菜 你真的菜
5,过于普通
5,补标
3,游戏万人吹，其实玩法已经很复古了，没玩下去。 动画化更加失败，真·好感狂降。
6,这简陋的画面 香菜也救不了
5,基本毫无亮点，组长香菜的主角组也完全抢救不回来，完美诠释看烂片度日如年的煎熬。这一股老国产片制作的劣质感，确定弄出这么个低质量的手游CM会有任何正面宣传效果？
4,以一种完美的手法劝退所有想了解该手游的观众。。。制作问题倒是其次，剧本结构简直无比混乱。
4,前两集观感还行，看到第5集就我就不知道自己看的是什么东西了。剧情简直一团乱麻
6,前2集还行，有悬念，作画有些不行，不知道后面剧情能不能跟上
4,各方面都不太行
5,日本手游最近都忙于做番，天朝却都忙于圈钱
5,无意间看到的当时就为了看乳没想到是萝卜肉
2,包着萝卜皮的肉番
3,又是一出不尽人意的大杂烩吧，除了卖肉没有别的记忆点了emmmm
1,补标
1,ppt动画教科书，沙雕萝卜卖肉番，战斗靠想象，剧情靠瞎掰，最不能忍的是敌人都是打一半全跑了
5,搞的好像有第二季一样……说来雾子那身对魔忍一样的衣服再也没穿过啊，还挺喜欢的
4,再次证明PowerPoint是一款动画制作软件
5,补标5.7
3,这肉还可以
5,渣
6,我个人还是很喜欢服部雾子这个角色的，可惜预算严重不足，被整成幻灯片了，而且后面的剧情看得人很不爽
6,还算不错，只是省钱了
3,其实设定很有趣的
2,也就只能为爱而看了
7,4.2
6,是贫穷的气息。男主人间体挺好看的别变身了呗（x）
4,乙女向
5,捏妈，剧情烂不说打戏也烂完了
5,糅合了一大堆东西，不知道给谁看，确实很无聊
6,我还好奇什么人物能同时惹上这五位神仙，boss完全撑不起这么大的场面和这么高的逼格嘛！生化春晚，图一乐就得
4,挑战模式，boss五人房！各个老主角各显神通。爽片。
5,啊这，boss咖位不太行啊，凑齐了生化危机五大主角结果就这？不说你们人均都挨过一次或者更多次什么T病毒、G病毒、寄生虫，总该有点抗体吧？居然能被老掉牙的T病毒变体给全潦倒..........是不是给他剧情挂开的有点大？  看完有种雷声大雨点小的虎头蛇尾感............你把大伙儿叫起来就为这点小事啊 . jpg
7,生化危机CG电影现状：你以为的生化危机：是B.O.W，大家快退吔！！实际上的生化危机：B.O.W：欸？要上吗？我打里昂+克里斯+吉尔+克莱尔+瑞贝卡？真的假的？太乐了，最后20分钟BOSS变B.O.W之后5个人装都不装了，直接抄起火箭筒，把前面文戏那些繁文缛节弃置于此。我看到吉尔甚至把生化3游戏里打最终BOSS大杀器——单兵电磁炮都给我端上来之后，此时我的嘴角比AK还难压得住枪，笑疯了。很多场景是致敬生化3的。我最喜欢的是里昂终于把人设改回来，不止变帅了，终于变回游戏里那个骚话王：打BOW永远别绷着张脸，记得随时讲点爆笑骚话逗乐我，这才是我们无敌的里昂·肯尼迪。本片把生化危机所有主角拉过来，堪称生化春晚，给屏幕前的观众带来嘴角很难压得住枪的绝赞笑容。我特别喜欢吉尔和里昂搭档的组合，真帅啊。卡普空我知道你明年准备出生化危机9，快把吉尔端上来吧，我想她了
2,电影版超废物的最终BOSS..........(分头你都不装了
4,你搁这拍特摄呢
5,还行，没让我快进
5,吉尔下水道那段估计导演没少逛3D区。
4,做成游戏都会嫌情节太少，吉尔、克莱尔都换成了新的脸模。如果有生化危机0重置，丽贝卡估计会用这个脸模。
5,真是无聊。动作戏还不如3D区。
6,这子安除了脑子不太好使说出的话全是正论啊（
3,生化春晚，五个大神同台各显神通看笑了
6,卡普空能不能别惦记你这生化危机动画小电影了，这么多年了有哪部是好看的吗
4,不如上部啊啊！ 吉尔真的美美美！ 瑞贝卡变丑了啊啊啊啊！
5,这主角阵容是嫌反派死的不够快是吧，还有这什么弱智剧情，俩反派一个被自己的弱智回忆折磨，一个不说话装高手交手不过两招就GG（这大波妹是不是之前剧场版的遗毒来着？）深见真我阐释你的梦。
4,主角集结，人物还是挺好看的，说是群像但是没有大家都很帅的感觉，只有吉尔有高光，感觉瑞贝卡和克莱尔就是打个酱油。我觉得从成片来看打怪没有打人有意思（暴言）
2,声优吐槽都比正片时间长了啊
5,卧槽，这不是我看的那个雨色可可啊，没办法改不了了，给个中等分吧
4,乐了
7,2021-06-08
3,逆天，ooc式的浅薄宣传片
4,补标
7,纯看打戏了还算不错
1,食之无味，战力主打一个随心所欲，画面也大部分凑数一样垃圾
3,各种诸如悟吉塔、贝吉特这样的传奇角色被大量使用，但打斗效果做的一般，而且那么多传奇角色放一起，战力崩坏可想而知
4,nm被封面欺诈了。大特真的有戏份吗？人粉激怒。什么db暖暖宣传片
5,游戏广告
6,有点意思
2,战斗力崩坏 画面崩坏 剧情勉强
2,真的好垃圾，一股浓浓的商业气息 官方故意搞事？tm某些小鬼也是搞笑 超蓝明明吊打超4，怎么到这里就成被吊打了 还有过于明显的削战力，观感很烂
6,所以官方的意思是超4强于超蓝和超神？
3,为游戏站台的作品，不指望它能有多好的剧情，完全看一热闹。
1,神金，除了能看到不同形态的各种角色，别的方面都是一坨
4,种田厕
6,大脑寄存处。
6,男主是男人
5,"该上就上, 从不拖泥带水, 这就是中登/ ep9 20年前的里番画风"
4,炮机
6,节奏很舒服，悠闲打发时间很棒 一半
5,一集一炮 不注意看就漏了
4,这逆天玩意射完就跑，你tm是人？国内系统文真的甩他几十条街吧
3,还行，剧情挺轻松愉快的，就是作画太穷了
4,ep1除了开头的整蛊，其实整集节奏都把控的蛮好，可惜制作实在是过于贫穷
5,開局一把小刀，網購秒到簡直就是开挂
5,开头挺有意思，但迅速归于平常（厕纸）了。//ep2，看来真是穷到没边了，op和正片狂切ppt，做的有趣的话应该也能成为本作的一个风格，但呃呃。没仔细看，居然已经和看板娘发生了关系，这就是健全中年人的异世界慢生活吗。。//ep3，我去居然就把看板娘甩了。看后续貌似是养女儿的后宫走向，但正戏要是都跳了我看什么啊。//ep5，所以这番的看点是抛弃女人跑路吗，乐。ep6，看这番还得认真点看，这抽象ppt，不然啥时候开了一局都不知道。ep7，开！ep9，国产动画，这外包是认真的吗，好神奇的画面。另外怎么两集没开了，不过貌似还能收。
6,我觉得还行，穿进异世界，拿现实社会的商品做生意，厕味第一集也基本没有。虽然说不上多好，但我看这么多厕纸就是为了找到这样有趣的动画看！希望后续不要让我失望。
6,松散悠哉一点的话，还挺喜欢的
1,中年男的异世界网购生活 Around 40 Otoko no Isekai Tsuuhan{B-评级} 同样是网购技能，做出来效果远不如 拥有超常技能的异世界流浪美食家 Tondemo Skill de Isekai Hourou Meshi(2023){A+评级}
1,穷
4,浪费了好开局，表现太无趣了，变成了比日常有趣一点点的普通番，看的毫无感觉，男二＞男主的番，没男二分更低
7,剧情一坨
5,一般
6,憨憨对憨憨，反犯罪日常，制作贫穷
6,因为四季彩虹音看的
5,神奇东出，第一集似乎没什么大问题，观望|神奇东出没有让人失望
5,一如既往的失败的类型片典范啊。
5,冲着津田叔看的，但这动画的有些演出堪称迷惑
6,补
4,集东出毕生所学之大成
4,原来是东出佑一郎啊，原来如此。
3,达子op挺好听的
6,BOSS蒙了，我们也蒙了：“这根本就不合理啊！”
2,没什么新鲜感了
6,第二集和第十集还行
5,越来越无聊
7,这季也太抽象了
6,放弃了从画面上震你一下，而是改玩氛围流。比较喜欢雪中足迹那一集。
5,猎奇荒诞又莫名其妙的泡面时长恐怖小故事。
6,自断后路的节目方针还是第一次见 你要搞看不见的恐怖就算了 剧情又不用心 完全可以搞一些 舌 磁带 地下通道 夜间公交 模仿 冰箱 那种不需要有突脸的 注重剧情或者推理的故事 像山曳呼那样用声音吓人的也行啊 就非要写需要有鬼出场才完整的故事（eg. 钓鱼 雪中足迹） 还好 有几集还能看 2 4 6 12算是我能打8+分数的故事 本季最佳是忌日 主题抓得比较牢 也有比较大的后劲 一个恐怖片 一季下来唯一的突是学生戴面具扮演的鬼 挺逆天的
2,制作水准没什么太大的变化，就是剧情营造出的恐怖感减少了
4,越来越烂
5,SO BAD 真是一季不如一季
5,这一季故事水平确实系列最差，虽然主题是“看不见的恐惧”，但这种戛然而止的结尾真的害怕不起来啊，简直莫名其妙
5,补
5,一点也不恐怖
5,第八集能稍微吓人点，其他连鬼都没见到就完事，暗芝居的ed果然很好听。 继续出继续追，暗芝居停不下来
3,普通的无趣
5,也挺无聊的，不知道在演啥
4,很适合做手游的剧情
5,照着K抄很难吗
4,人物原案是许久未见的redjuice，搭配《K》的脚本作家组合，据说脚本团队是制作组专门挖来和GoHands对着干的……但从结果来看，这一切都浪费了。脚本其实有和《K》相近的设计，全剧由一个主要的悬念牵引，到最后期揭晓反转。但是对比《K》，制作上毫无亮点，人设上并不出彩，更不用谈人物塑造和各个角色关系间的化学反应。 这部恰是能反衬出《K》当年的好，能在同样12/13集的季番长度下将一个悬念不大的故事讲得足够引人且清晰，能够同时立起一大群角色。最后化解全剧大矛盾（无色之王杀多多良事件引发的赤青斗争等一系列冲突）的方法合情合理，铺垫充分，且一次性完善了三王的个性和动机。现在想来作为原创季番群像剧，《K》已经完成得比很多同类番剧出色了。
4,又是出食之无味弃不可惜的群像，每季的番剧真的只能指望某几部啊。
1,所以你几把讲了什么，人物塑造的丑就算了，剧情更是一坨稀泥，十二集下来完全不知道在看什么
5,有一种脑干缺失的美，不过比隔壁眼镜行多打两分。//哈哈男同/男同four one four，再扣一分//复活吧！我的爱人！
5,在一堆能让剧情升华的选择中选择了最平庸的一种，一开始以为是要靠男角色们色相吸引女观众，但是感觉镜头更多的还是给在男主和绿毛身上。你说它乙女吧，它男男塑造多，你说它麦麸吧，还有香菜配的一条茨和女声的火之龙，啥都不突出
6,还行
6,设定和剧情都土得掉渣，但凡把红汁的人设修得好看那么一点点也不至于如此
5,又一位选手复活赛打赢啦 loda你在哪
6,无功无过，两个师兄还是蛮美型的，bgm对全男（主角来说，还有两个女配）番是真的苛刻
4,还以为只是奔着女观众去的，结果这算是两头没讨好吧，很微妙
5,"5.2,一眼望到头的剧情吧，平稳得没什么好说的，感觉两头恰但是都不太讨好（笑）"
3,挺迷惑的企划，不管是卖男人还是地方观光宣传；红果汁原案感觉也很落后版本了，冻鳗太还原反而更油腻更丑
5,人设还挺好看的，不过感觉男主的设定各方面来说好常见
5,确实是童年回忆了
5,6.5
5,我只记得我看过了，但是什么内容我是真一点都不记得了。
1,小时候爱看
2,补标
7,国产哆啦A梦的又一次尝试，这玩意到底是怎么出了500集的
3,印象深刻的是跑调的魔性op还有各种兼用卡
5,补标。
5,儿时回忆，如今再看画风过时了，剧情也子供向了，算童年回忆吧
1,抄袭哆啦A梦的垃圾
5,太失败了，这一季度追下来，我看到的只有典到发麻的剧情，张口就来的设定，混乱的势力关系，不明所以的人物动机，无脑燃、公式bgm，槽点多到无力吐槽，你说你有这钱干点什么不好呢。。。。。。
5,我都不知这怎么吐槽了?
3,老套不是最致命的，无聊才是。10月里数一数二的难看的一部，以后看到监督オカモト大概率绕着走 [24.12.25]
5,看完剧情从我的光滑的大脑上溜走了，啥也没记住，这对吗
5,剧情典的像ai套了个模板生成的 泽野的公式配乐甚至也没公式的用好 一塌糊涂
4,经典敌我同源就不说了，你好歹给点感情线吧
4,有些制作，剧情没啥意思，蓝毛最好看。
6,6.0 剧情比较典中典，但是胜在没有整什么烂活，而且还有泽野小曲，外加还不错有点想法的打斗作画，还有可爱红毛，属于能放空大脑的合格爽番
5,第一眼看角色——卖人设番，第二眼初看剧情——典中典热血少年漫，第三眼看完整部——反派全洗白了，整出这勾史剧情那果然还是卖人设番。可是你这人设也没意思啊，几个模板套上去，整个故事除了无聊就是无聊，泽野弘之也是一如既往的摆烂，只能说亮点只有作画还不错。
5,闲的蛋疼可以看看
3,无聊透顶 剧情烂完 设定一坨，还有什么好说的呢
6,唉，想把你开除原创籍，怎么能这么没活啊
7,无聊过头的儿童剧      更新：史
4,ep8 这前面都什么和什么，烂完了，编剧不会认为自己很幽默吧// 放到15年前都可以说是典中典的剧情，从分镜到脚本到配乐就没有一个拟人的，看完感觉浪费了4个多小时
5,糟粕的集合
2,典中典之主角搭档闹矛盾出走碰到敌人被绑架后和好我方老大变成最终boss辱骂人类第三方危机统一战线前期反派洗白众人集元气弹拯救主角进小白屋觉醒结尾迈向新世界留悬念。最终战红蓝大翅膀对拳这种还是土到我了。以及彩蛋想了一会，反应过来byd还在惦记你这b让座。。。神奇脑回路。//情节像OP一样公式缺乏亮点，但当初看了PV也就没啥期待了。有时候文戏有种“亚萨西”的婆妈感，在典和典到烂之间反复横跳。起码打戏挺多，不会看得太困……zzzzzz//有些手臂还是很帅的，炎拳形态，衔尾蛇，太刀侠。女主人设也很涩，裙底微掀给人无限遐想。
5,大概是十五年前我会喜欢的动画，顺便一提十五年前我六岁//说实话最后一集太变态了，前十一集只能说是常规的子供向热血动画定番，最后一话则相当于一集做完了半季这种动画，还不如干脆万策尽呢。
6,良作水平，虽然故事挺套路但还算过得去，美术风格也符合xp，本质上还是个短篇动画，而且小少爷和晶的刻画可以的，阿光吧，总之当男主挺遗憾的
4,非常灾难的是平庸无趣的故事竟然不算这部番的短板，跳跃的打斗逻辑十分混乱，人物塑造要不典要不土要不像男主一样摸不着头脑，这么多角色找不到完整的清晰的行为逻辑和成长轨迹，配角的人设虽然不错但直到最后三集才介绍，设定解释不清还落下一大堆干脆不解释，只有手臂的机设还算可以，但到后面打斗也基本抛去手臂的形式了。总之，只看几个画面感叹一下好帅才是这部番的正确打开方式
4,新世纪古典又来了，男主一开始好弱啊，演出太漫威范了，最后又是包饺子
7,后期剧情发展太快，转场生硬导致剧情莫名其妙；作画虽然帅但是总感觉怪怪的
5,虽然是众筹起来的动画，对它的要求会低点，但是这剧本也太构思了
1,优点是稳定，缺点是水平不行的稳定
5,还行吧，至少平稳落地了
5,节奏一塌糊涂，试图很燃
10,坚持看完不睡着
5,还行吧，挺有大王冠的感觉的
5,目前为止热血不热血我不知道，但搞笑过头，有点降智
3,#典不是问题，典但是烂就纯纯是你的问题了。从剧情到打戏没看到任何设计，你比金属口红也就强在没整出什么大烂活。#第二集：节奏和第一集像两个动画，其实感觉日常戏这个节奏比第一集合适，但是战斗的部分就显得太快了。感觉这一集节奏这么快不是找到了新风格而是因为要赶进度。#第一集：感觉剧本和叙事节奏都比较一般。而且男主这个形象也太容易后期暴雷了吧。
6,音监先拖出去打五十大板，不知道在燃什么
6,没什么吸引人的剧情，战斗+音乐给我的感觉就目前来看一般，唯一喜欢的就是女主的人设。
7,有点意思
5,打戏画得还不错，还是原创，这下不得不看了
6,剧情很典，制作挺好的，泽野的公式化音乐让人难绷
6,打5分了，幽默战斗逻辑，幽默配乐，幽默情感烘托，幽默镜头
6,//ep2，整体画风很喜欢，但是这种画面风格可能比较能突出人物，不太能突出机械臂，机械臂很难作为被观众发掘的画面重点，经常融在让人忽略的背景中。叙事气质很迷，在庄与谐的平衡上不太和谐，叙事气质同时也会影响到观众对于剧情逻辑的容忍度，太偏庄重容易降低观众对逻辑漏洞的容忍程度；就本片而言，我只能说，情节漏洞处于命悬一线的状态，还未崩坏，但是离深渊也不远了，希望制作组能尽力维持住吧。
7,第一集音乐有些莫名其妙，剧情的话看后续发展，不过第一集挺有趣的
6,画面我喜欢，配乐虽然有点公式化了但是我还是吃这套，期待后续发展 //太典了，燃不起来
7,特摄即视感
