rating,comment,normalized_rating
10.0,神级制作，用前期大量平淡日常的铺垫，在最后几集通过不断的催泪情节，引起观众感情上大的波动。,1.0
3.0,流水线人设，剧情空人物也空，看的没意思,0.2222222222222222
9.0,如果可以失忆再看一遍,0.8888888888888888
8.0,写作clannad，读作人生,0.7777777777777778
3.0,呃呃呃,0.2222222222222222
6.0,安倍吉俊你现在只能做出这种玩意了？,0.5555555555555556
6.0,女主的塑造相当可爱,0.5555555555555556
6.0,比本篇好看。,0.5555555555555556
5.0,无意间看到的当时就为了看乳没想到是萝卜肉,0.4444444444444444
9.0,无需多言的伟大，一部对感情刻画入木三分的好作品,0.8888888888888888
5.0,搞的好像有第二季一样说来雾子那身对魔忍一样的衣服再也没穿过啊，还挺喜欢的,0.4444444444444444
10.0,第二季补完，相比起第一季观感更沉闷压抑但完成度更高，在整体结构和宏观叙事上的把握相当优秀，讲述九课成员过去的支线回尤其喜欢，主线上随着情节的推进各方势力逐个介入，各方矛盾刻画的都相当生动，完成度太高了，尤其后面几集高潮爆发，其多线叙事的优秀真的想让现在业界看看,1.0
6.0,没劲,0.5555555555555556
9.0,仔细想想，汤姆和杰瑞不论小时还是现在都很喜欢,0.8888888888888888
7.0,20210204挺普通的轻松带点积极向上的动画，就是第一集死爹妈，最后一集遇神和主体氛围有点不大搭。剧情大概就是遇到问题gt卖个惨gt努力gt客人欢天喜地泡温泉。,0.6666666666666666
3.0,没啥突出的亮点，战斗戏也一般,0.2222222222222222
10.0,真正伟大的艺术品，每个人都可以在电视机前欢笑，动画史上的丰碑！,1.0
5.0,啊这，boss咖位不太行啊，凑齐了生化危机五大主角结果就这？不说你们人均都挨过一次或者更多次什么T病毒、G病毒、寄生虫，总该有点抗体吧？居然能被老掉牙的T病毒变体给全潦倒是不是给他剧情挂开的有点大？看完有种雷声大雨点小的虎头蛇尾感你把大伙儿叫起来就为这点小事啊jpg,0.4444444444444444
1.0,不能理解某些反向作豚的思维。。凭什么一人原画画出这种低劣的动画就能受到赞美？其他番剧一人原画的神回多了去了也没见大吹特吹的。。,0.0
5.0,第八集能稍微吓人点，其他连鬼都没见到就完事，暗芝居的ed果然很好听。继续出继续追，暗芝居停不下来,0.4444444444444444
10.0,有幸在10年前看了这部番，对我的影响很大,1.0
7.0,部分人会魔法、魔法使是由魔法局登记管理的职业、有魔法使用准则的现代魔法世界观。见习魔法使需要在正式魔法使身边学习后才能转正。本作是见习魔法使梦（乡下长大，对准则、法律和社会常识知之甚少，母亲是不再使用魔法的传奇魔法使）来到指导老师小山田（开了个魔法委托事务所）所在的东京，进行实习活动、用魔法帮助他人、同时逐渐认知到魔法不是万能的人的愿望和心情是复杂的、思考魔法存在意义的故事。小时候在杂志上看到过本作的封面海报，一眼惊艳，印象深刻，现在终于看了。正片的作画完全没有海报的精美度和清新感，甚至舞台都不是山间而是城市。但因为气氛很舒缓治愈，世界观很有趣，围绕着梦的见闻经历逐步铺陈世界观的叙事很自然，我也就很顺畅的看下来了。但这种心情在第9话开始逐渐被烦躁替代，因为恍然发现用了魔法无济于事甚至让事情更糟、于是主角开始自我怀疑的发展太闷了,0.6666666666666666
6.0,起初觉得人设挺不错的说，但是故事发展这人物性格充分表现出来瞬间有种扭曲感，虽然说有些病态也属于正常，但过于纠结有时候就糟糕了,0.5555555555555556
9.0,谁言老作无大帝,0.8888888888888888
9.0,林原惠声音很好听。）音乐很劲。,0.8888888888888888
10.0,没看懂，也许以后会看懂,1.0
7.0,大空明赶紧去死吧,0.6666666666666666
5.0,这番人设是真的好（尤其是早乙女五夜，黑长直巨乳痣）；卖肉部分不错，大概离里番一线之隔吧，但是男主实在是各种看不下去，而且这剧情，在肉番里也算是烂的,0.4444444444444444
9.0,第500标，吃点好的全是单元回，没必要一口气补完，早知道不选你卡500标了，话虽如此，看的过程中也没觉得难熬，毕竟质量实在是太高了，音乐分镜演出作画无一不是顶级，特别是背景作画，对我而言存在感和表现不必音乐来的弱。堪称无敌的配乐，仿佛剧情才是音乐的演出手段，认清这一点后只要投身于那氛围中即可，做好预期管理并享受其中，这就是一部形散神聚，气质独特的太空公路，将浪漫贯彻到底,0.8888888888888888
7.0,所以为什么能拿这么高分，不太理解，关于成长和家庭有一定水平的刻画，等10年后再评一次吧（如果10年后还没脱宅的话,0.6666666666666666
10.0,必须满分,1.0
9.0,无聊的太空枪战单元剧，主线占比极低。浪漫在哪呢，完全感受不到。至少混沌武士的打戏还好看点。,0.8888888888888888
10.0,前边十几集全程快进，最后十级看一集破防一集有女朋友了一定要和ta一起再看一遍音乐真神,1.0
5.0,基本毫无亮点，组长香菜的主角组也完全抢救不回来，完美诠释看烂片度日如年的煎熬。这一股老国产片制作的劣质感，确定弄出这么个低质量的手游CM会有任何正面宣传效果？,0.4444444444444444
9.0,攻壳二期又回到了一种鸭片的模式，加入了难民这条强政治色彩的主线，而穿插其中的其余社会问题则进一步展现了押井守一贯的风格，但赛博的色彩就没有那么明显了，在难民这条主线上，受限于时代与日本本身社会的境况不适格原因，并没有处理得足够精彩，但这一主题与今日仍甚嚣尘上的难民问题遥相呼应，足以体现其底色之美。,0.8888888888888888
9.0,前面真的很惊艳，看女主自说自话自立更生真的很治愈，真的就好这一口,0.8888888888888888
6.0,可爱就对了，艾维和史莱姆都很可爱！心灵被治愈了！,0.5555555555555556
9.0,单元回的故事放到现在依然觉得有趣，主线和内涵倒是次要的了,0.8888888888888888
10.0,蛮令人感动的,1.0
6.0,无聊且槽点一如既往地多，就最后一集打戏做的还行,0.5555555555555556
5.0,科普番，不如白箱，浪费了好题材，4,0.4444444444444444
6.0,你还能有什么期待呢，能动就行吧,0.5555555555555556
10.0,菅野洋子配乐风格多变，好听，渡边信一郎经典作品，我自己印象深刻的bgm有askdna和那段小男孩吹的口琴。spike和faye的性格都超喜欢,1.0
8.0,剧情本身以现在的眼光看有点缺乏新意，但这音画确实无敌了，丰富且浪漫，主角团三人也塑造得十分有魅力86,0.7777777777777778
5.0,这动画的巨乳都畸形了，还好有一部分卖肉是由非巨乳的妹妹完成的。妹妹第一集滑梯和第二集全裸够色。門脇舞以配的蓝毛萝莉没出来卖真可惜，三言两语就刻画了蓝毛对男主的喜欢，cv太强了。看上去男主又废柴又好色，女主棒读复读机，还有这么倒贴很奇怪啊。解决分歧的方式也很都合。原来女主声优大城美和拥有与角色相同的88F罩杯，且是写真明星而非职业声优，用来作卖点的啊。,0.4444444444444444
7.0,创作思路还是停留在讲一个有深度的故事这个茧房里，所以gig和很多佳作的区别也仅仅是剧情更好而已，但它缺乏真正有感染力的剧情，塔奇克马、久世素子线、巴特，有关他们的所谓的感人的桥段都显得有点刻意，欠缺灵性的叙事和深度优先的信条是导致这一结果的根本原因，时好时坏的演出和作画只能说相比一期有进步，无法对作品本身的上限带来实质性的提升,0.6666666666666666
9.0,只看了开头与结尾，觉得有些不忍看的感觉,0.8888888888888888
10.0,答应我别死好吗,1.0
4.0,笔触相当不错的作品，开头的部分很有绘本感，本期黑马。变得无聊了，不看了,0.3333333333333333
10.0,我们的热血鲜红地流淌着，所有人的喧嚣终将被历史挑拣。自由与和平究竟在何处？这是永恒的发问，永远掷地有声。如果说第一季指出了个体在SA和SAC中徘徊的现象，新时代的人类因此被信息的模因束缚着。那么第二季则是沿用了第一季的结论，并继承了神山攻壳的现实主义角度，正面精到地描述了近未来日本的政治争斗，最终得到国家须倾尽一切也要独立自主的结论，所谓无穷无尽的忧国之路，当中苦心实属日本动画界少有。而一众人物的人性，从往事中，从恻隐中，一笔笔地侧写出来，在黑暗中更有一丝理想主义的光辉。内核远超SAC，但文戏的编排至少在娱乐性上要比SAC差半个档次，尤其前半部分整体的文戏水平和作画水平都有些敷衍（比如陀古萨回中他的表现和本回剧情在全剧中的作用都让我想不明白）。另外对模因等核心设定的讨论，实在无法对社会的描绘和批判相衬，说难听点，其本质便是良心的政治呼告。,1.0
6.0,女主残念系好萌，女二也很萌。,0.5555555555555556
9.0,暂不评论,0.8888888888888888
6.0,风味独特，制作一般，剧情一般,0.5555555555555556
6.0,三藏加了睡覺技能嗎？居然重做了一次外傳，那你之前外傳意義何在，是因为换了制作公司吗。雖然比之前版本豐富了一些內容，但你倒是把製作提上去啊，打鬥還是PPT。最後的最也算福利了。,0.5555555555555556
10.0,24814作画没的说，顶尖水平。剧情一般，感觉没有主线。感觉很多老番都是若干个小故事拼接起来的，故事的衔接不连贯，但丝毫不影响观感。最近的番越来越流水线了，看一部基本就看了一个系列了，没什么特点，而且很多在追的番的续作都垃圾的不得了，心里怪难受的。哎呀，还是17年以前的番好看啊啊啊啊,1.0
8.0,悲全部,0.7777777777777778
10.0,泪点感觉并不是都刀也有感动的时候，cl不一定是刀番，给我更多的感觉是命运的不公和内心深处的情感,1.0
4.0,前半还看过，后来因为双男主cp，白毛小男主那逆天的设定以及拉跨的剧情果断弃了,0.3333333333333333
6.0,反差很大，很有意思，就是经费不够足,0.5555555555555556
5.0,我同学导楠看完这个之后说新海诚不行了,0.4444444444444444
2.0,诈欺，拿出隔壁的水准好！不！好！爆！衣！也没用！！,0.1111111111111111
10.0,神，小时候当搞笑动画，大学当历史看，毕业后当道理看。最牛的是看1000遍都不会腻，怎么看都看得进去,1.0
5.0,照着K抄很难吗,0.4444444444444444
5.0,补标，除了诸叶以外的一切内容都很多余,0.4444444444444444
4.0,男主人设觉得奇怪，剧情也比较无聊。。,0.3333333333333333
10.0,最成功的gal改之一,1.0
9.0,补标。flawlessmasterpiece。京阿尼的改编真的颇具巧思，不仅拯救了樋妈的神秘画风，而且通过快刀斩乱麻的魄力，砍掉了原作中许多与故事主题联系不够紧密的分岔，如胜平线和AS二周目的秋生线。虽然作为原作党对剧情已经十分熟悉，但是还是被巧妙的处理手法所惊叹。唯一的一点瑕疵可能就是有些细节经不起推敲，但也可以说原作中同样存在这些问题，而改编者已经在忠实于原作的前提下最大限度的优化了剧情。CL的改编是传统gal改动画的教科书，将原作提升了一个档次，几乎没有能达到这个高度的改编作品。只可惜京阿尼可能不会再与key合作了吧sigh,0.8888888888888888
10.0,冷战遗产,1.0
6.0,666,0.5555555555555556
9.0,无敌，当年的日升出品必属精品,0.8888888888888888
10.0,已经，可以了吗？我已经，完成了自己的使命吗？,1.0
3.0,童年之一，最初凤凰卫视看得，长大才看的日语版,0.2222222222222222
6.0,胸部魔女。。。ed真好听,0.5555555555555556
8.0,50周年纪念版144集,0.7777777777777778
7.0,挺有趣的，不知道会不会出二期,0.6666666666666666
6.0,作为15min的泡面番来说不错了，不过不太想捡起来看了,0.5555555555555556
10.0,经典中的经典,1.0
7.0,仍然比tv好,0.6666666666666666
10.0,人人都爱赵俊树,1.0
9.0,91,0.8888888888888888
4.0,不知所云,0.3333333333333333
4.0,好丑,0.3333333333333333
10.0,最喜欢和ed有关的那些篇节，性别模糊而古怪的小女孩在夕阳下走向自己的伟大冒险，但看起来仍然有种似乎是错误的忧伤，过早地出现她身上，她总让我觉得过于寂寞,1.0
6.0,这制作和性转的设定看了一集还是感觉接受不能啊,0.5555555555555556
4.0,这就是JC四开的结果吗,0.3333333333333333
10.0,不如第一季，搞出一个久世英雄来搞个人英雄主义，素子的恋爱脑也使观感直线下滑，但瑕不掩瑜,1.0
7.0,感觉比较日常的休闲剧,0.6666666666666666
2.0,烂完了,0.1111111111111111
1.0,神金，除了能看到不同形态的各种角色，别的方面都是一坨,0.0
3.0,从抓人贩子开始也太无聊了吧，前几集起码能看，后面我都睡着了,0.2222222222222222
5.0,2丨还以为女主是正常人,0.4444444444444444
5.0,流水账剧情，极度催眠,0.4444444444444444
10.0,可以,1.0
10.0,每年都会重温的作品，甚至专门去定制了八音盒。神作，,1.0
9.0,祸兮福所倚，福兮祸所伏。,0.8888888888888888
7.0,充满温情且不落于俗套的一部动画，没有施展炫酷魔法的视觉效果，有的只是在温暖人心的bgm下，主角认识魔法带给人们意义的故事。在现代社会存在魔法的设定中，魔法不是万能的，它拯救不了生命，也很难从根本上解决很多问题，人们也不被允许随意依赖魔法。那么，魔法的意义究竟是什么呢？魔法真的可以帮助到他人吗？动画最后提供了一个答案：以诚挚之心为他人施展魔法就足够了。作为观众，我看到的是女主想要真心对待他人的心灵，这不仅仅是虚幻的魔法使，更应当是现实世界中的人们对待他人的方式，或许本作探讨的不仅限于魔法，而是对待他人所需的那颗诚挚之心吧我老婆小梦卡哇伊,0.6666666666666666
9.0,EP07好chill的一集爽了这才是江湖EP10EJM悲情曲神曲演出特别好节奏也很棒2024年12月20日121205Fin,0.8888888888888888
5.0,偏后宫，但男主戏份其实很少，多从女角视角讲故事，观感还行。萝莉kiss后变御姐，卖肉不多，人设也不够戳我。外星公主婚约，出包王女。,0.4444444444444444
10.0,看到最后的感觉已经不再是悲伤，而是释然二十六集的雨最终停息，死了一百万次的猫也找到了自己的归宿。,1.0
1.0,1：6分。人设丑，作画差。但是反转还挺有趣的，希望后面别落俗套。2：4分。神人剧情。3：5分。第八话表现不错，但是剧情还是神人。BGM上大分,0.0
4.0,生硬。感觉眼熟，果然是同名游戏改。,0.3333333333333333
6.0,飞鸟太拉观感了，中间有很双标的地方。,0.5555555555555556
6.0,血狼破军（逃）,0.5555555555555556
5.0,什么设定？,0.4444444444444444
10.0,读作人生，写作爱与责任,1.0
7.0,早年质量还可以的动漫,0.6666666666666666
10.0,老少皆宜的经典，不管看多少遍都不会腻，古典音乐启蒙,1.0
4.0,甜甜甜，最喜欢双向救赎的剧情,0.3333333333333333
6.0,完全就是BL啊，悬疑根本不存在啊,0.5555555555555556
9.0,很喜欢配乐，音画配合的氛围也是非常的浪漫,0.8888888888888888
7.0,我大竹宫虽然次次都是男主NTR男二，但耐看就行啊！,0.6666666666666666
6.0,补标,0.5555555555555556
10.0,画面人物与配乐的完美融合，寥廓太空里的浪漫歌剧，世纪末的动漫绝唱,1.0
4.0,设定是大学生，智商还是跟初中生差不多六集弃了，无法相信这个剧本和龙与虎是同一个作者,0.3333333333333333
6.0,又是一集弃,0.5555555555555556
9.0,相聚与离别残酷的过去，梦幻的未来seeyoucowboy，somedaysomewhere单元剧质量都不错，每个人都在最后面对着自己的过去啊，还有配乐是真的太强了啊！这番老实说无时无刻给我一种浪漫的感觉（也说明出这番的过人之处啊）,0.8888888888888888
9.0,补番中,0.8888888888888888
6.0,养女儿番，女儿很可爱。个人非常喜欢第一集，希望后续能保持下去。,0.5555555555555556
5.0,四季看完在这里总评一下。男主角和人与女主角瓦尔古雷之间的感情描写似乎不够多，缺少那种充满感情的互动。太过老夫老妻。对很多配角都有不错的描写，但是主要两个角色自身魅力挖掘的不够，很多集数中甚至都很路人。大小瓦尔古雷的分别似乎也更多是想卖两种人设，并没有分别来挖掘她们之间的相同与不同甚至冲突。但是总的来说还算是设定有趣，人物讨喜也足够欢乐的一部作品，看完不亏。当然还有卖肉，随处可见的凸,0.4444444444444444
10.0,渡边信一郎加菅野洋子双雄合作，就这么一部太空歌剧，伟大，无需多言，每一集的配乐和演出都是神级，男人的浪漫！,1.0
10.0,好看,1.0
7.0,都很可爱捏,0.6666666666666666
7.0,脱光了就能提高战斗力这设定请加到正片里谢谢。突然发现挺喜欢夜桜这种妹子的，大概是带点妹属性的？,0.6666666666666666
4.0,5集弃，好困,0.3333333333333333
10.0,神中神，世界第一动画,1.0
8.0,对太空歌剧实在没法提起兴趣，昏昏欲睡，没有看下去的动力,0.7777777777777778
5.0,20230723哪来的碧池？水准很低，黑道男主背上的刺青假的像淘宝一块五买的贴纸贴的。,0.4444444444444444
5.0,又一位选手复活赛打赢啦loda你在哪,0.4444444444444444
5.0,谁能想到我是因为某部清宫剧用了这部的bgm才了解到它的。90年代ova的ost在华语剧里被使用的频率意外地多。,0.4444444444444444
6.0,不太能接受这种制作显得太贫穷了,0.5555555555555556
8.0,我当年看没能跟下去，如今也不知道结果。但我也不用知道结果，因为后面十多年年年都有人提这是神作。没错，音乐，节奏，超出时代的动画，都给了我感受，却可惜没能进入我的内心。神作再神，也要对上电波。怪只怪我当年太年轻。,0.7777777777777778
6.0,这简陋的画面香菜也救不了,0.5555555555555556
9.0,感觉有点吹过头了对我而言，其喜剧的日常能让人不觉得无聊才是最大的优点，和父亲的片段较有感触，写死妻女就有些乏味了,0.8888888888888888
9.0,看这部番之前泪点挺高的，看什么作品都没怎么流过眼泪，自从看到朋也和父亲对戏，猫在被窝里抱头痛哭之后，共情能力直接提升了几个量级，看什么都想掉眼泪了,0.8888888888888888
5.0,大概是十五年前我会喜欢的动画，顺便一提十五年前我六岁说实话最后一集太变态了，前十一集只能说是常规的子供向热血动画定番，最后一话则相当于一集做完了半季这种动画，还不如干脆万策尽呢。,0.4444444444444444
6.0,一般般，比起上一季画面还有些崩,0.5555555555555556
9.0,芥末，掉眼泪,0.8888888888888888
6.0,注释版下架,0.5555555555555556
7.0,基神无敌,0.6666666666666666
10.0,作为整个动画史上的里程碑作品，必定满分,1.0
5.0,第一集好看期待后续剧情总感觉怪怪的第五集有点一言难尽。。脚本纯烂,0.4444444444444444
8.0,独一无二的作品,0.7777777777777778
10.0,补评分45依旧宏大的世界观。动画的画面比第一季进步很多。主题和第一季差别很大，涉及更多政治、外交的内容。剧情主线基本理解，但一些细节问题还是没看懂，尤其是结局部分，隐喻比较多。难民问题确实超前，但久世解放人类的方法不敢苟同，有种通过网络改变人类向下流的天性，以此创造美好乌托邦之感。反正主题方面我觉得还是第一季关于stayalonecomplex的哲学内容更有意思。,1.0
8.0,ep1水彩画风很棒，剧情小魔女学园魔劣的既视感，作为jc本季度究极多开之一的原创番有这个质量可以狠狠期待下，魔女爱好者无法拒绝的动画,0.7777777777777778
10.0,有空再看,1.0
8.0,一众老冷器中的浪漫公路片，神插入极多,0.7777777777777778
5.0,被安利来看，这画风完全无法接受，无论作为一个观看者还是画师的角度来说，同年代作品更好的画风有太多。剧情上当年的那种粗糙感和迷之走向（可能是gal改的原因吧），实在是无法接受，弃置。时代补正1分,0.4444444444444444
4.0,11个人物设计？真的假的？一个网文企划拖这么多年有啥意义啊？,0.3333333333333333
8.0,神，但似乎有一个版本很烂所以扣一分,0.7777777777777778
8.0,神开启一个时代，后生不知道他的功绩。,0.7777777777777778
8.0,没有太多亮点，也没有什么槽点，不过可以了解下动画配音的情况,0.7777777777777778
3.0,不感兴趣,0.2222222222222222
3.0,这才是想象中的现代忍者啊,0.2222222222222222
10.0,哭麻了,1.0
10.0,心目中前三的作品，让很难流泪的我哭了整整一个上午，第一季的铺垫让第二季的情感完全的宣泄，完全真挚纯洁的亲情爱情友情，使人永远不会忘记了,1.0
10.0,只有与过去诀别，才能与未来相拥。,1.0
7.0,还是亲情最能触动人心,0.6666666666666666
9.0,以前电视上看的，还行吧，比较喜欢那种顺滑的搞笑和奇异的画面,0.8888888888888888
7.0,丰碑之一,0.6666666666666666
6.0,七大罪续作，前半公路片还可以的，后半主角团人数膨胀后就有些崩了，战力也是挺随意的想怎么搞就怎么搞,0.5555555555555556
3.0,还行，剧情挺轻松愉快的，就是作画太穷了,0.2222222222222222
8.0,ep18、19两集是绝对的超神发挥集数，把亲情和温暖完美呈现出来了，ep21和ep16这两集的发挥没到神级水平，多少还是仓促了些。如果这一季从朋也毕业开始讲到结局我可能会给更高些，但如果算上前面两个支线就给不到了，14集真是闹麻了拉了很多观感。很可惜的一点是看完结局我还是没看明白这个世界观下有关幻想类体系的框架，光玉我也没看懂到底是怎么回事，可惜了，如果能把这个设定逻辑讲出来就好了。对比下高潮回和整体水平的话，星际牛仔我都打了9分了，那你还是去8分呆着吧。,0.7777777777777778
8.0,"神山健治的TV版主要是探究人类近未来社会的问题。社会问题也会由此引发出人性问题，社会问题：政府与企业的合谋（难民事件）；战争经济链（核威慑博弈）。人性的坚守：塔奇克马AI自发牺牲，证明机械也能产生""灵魂""（一种奇幻式的对人性坚守的刻画）；素子始终保持""选择权""（表现在：95电影版中选择与傀儡师融合，放弃人类身份；《无罪》中，即便已脱离人类形态，依旧选择帮助巴特对抗黑暗；笑脸男事件中保护笑脸男并替他保守秘密；个别的十一人中发现政府操纵并利用难民后选择和组织一起与政府对立；SSS中选择独自以＂傀儡师＂的身份帮助9课），即便肉身消失仍坚守正义，这也是她的特质之一：无论自身情况如何，都会坚守正义，对抗不公与腐败。一些成真的预言也很有意思：义体技术脑机接口；电子脑污染社交媒体算法茧房；笑脸男事件维基解密斯诺登事件。",0.7777777777777778
8.0,补一下评分，常看常新的神作，在政治、哲学、宗教方面都是有深度的刻画，菅野洋子的配乐依旧顶级，ido是真的喜欢，可惜的是近几年乃至以后的动画很难再出现像这样优秀到堪称艺术品作品了。这部相对严肃而且晦涩难懂的作品里，很喜欢塔奇克马们时而带来的轻松氛围，最后真的希望能把他们的ghost找回来啊,0.7777777777777778
6.0,60剧情比较典中典，但是胜在没有整什么烂活，而且还有泽野小曲，外加还不错有点想法的打斗作画，还有可爱红毛，属于能放空大脑的合格爽番,0.5555555555555556
9.0,浪漫至死,0.8888888888888888
6.0,不是泡面番万岁！作为原作党表示把漫画的梗动画再看一遍有点提不起劲,0.5555555555555556
10.0,讲到后面父母与子女的剧情还是忍不住哭了，就是最后讲两个世界合并那段感觉讲太快了没搞清楚，转个场就复活了,1.0
9.0,好多年前看到剩下最后几集就搁置了。可能是因为被剧透了悲伤的结局的缘故吧。,0.8888888888888888
4.0,做成游戏都会嫌情节太少，吉尔、克莱尔都换成了新的脸模。如果有生化危机0重置，丽贝卡估计会用这个脸模。,0.3333333333333333
5.0,挺有意思的,0.4444444444444444
7.0,这第一集的细节丰富度让我担心后面几集是不是没钱做了有些镜头很用心,0.6666666666666666
9.0,私货有点多，但无所谓,0.8888888888888888
9.0,这才是真正的浪漫！,0.8888888888888888
9.0,第一季前前半部分给人一种闹麻了的感觉，但是后半部分确确实实神作。,0.8888888888888888
7.0,经典的太空歌剧,0.6666666666666666
5.0,除了游戏策划比隔壁盾妹子正常一点，整体观感被吊打啊，画面不行也不够有趣,0.4444444444444444
6.0,ED超神,0.5555555555555556
6.0,自断后路的节目方针还是第一次见你要搞看不见的恐怖就算了剧情又不用心完全可以搞一些舌磁带地下通道夜间公交模仿冰箱那种不需要有突脸的注重剧情或者推理的故事像山曳呼那样用声音吓人的也行啊就非要写需要有鬼出场才完整的故事（eg钓鱼雪中足迹）还好有几集还能看24612算是我能打8分数的故事本季最佳是忌日主题抓得比较牢也有比较大的后劲一个恐怖片一季下来唯一的突是学生戴面具扮演的鬼挺逆天的,0.5555555555555556
10.0,补票，毕竟也是做了mad的作品。,1.0
4.0,制作水平不忍直视，你还不如出个广播剧算了。,0.3333333333333333
4.0,不明所以的6集，唯一亮点是上一季被虐惨的尤奈终于有戏份了（然而戏份并不多）。BGM都是用的第一季的，唯一的新曲是买了一首ED的使用权哈哈。期待越高失望越大的典例，中泽一登你在干什么啊？真成Netflix的弃子了？别真烂在这里了啊，好歹来个结局。,0.3333333333333333
9.0,实际上是85分单元剧的架构让叙事差点意思，但篇幅配置合理的脚本配以优秀配乐的情感烘托还算是弥补了这一点但相比之下我还是更偏好把故事分为上下篇的两集而不是一集讲完一个故事最后再赞一遍配乐，虽然剧名写作bebop，但配乐风格涵盖却不止于爵士，可谓广泛。华丽而不喧宾夺主，一切为了整体剧集的呈现而服务。,0.8888888888888888
9.0,无法言说的神作，作者让动画有成为高尚艺术的可能，剧本和动画制作，还有配乐的光辉交相呼应，神作实至名归。这已经不仅仅是一部作品，已经是一种理念，一种意识，一种艺术了。一定会反复看,0.8888888888888888
3.0,老玩一个套路没意思了奥，剧情笨拙，语言肉麻，这么优秀的作画和配乐都无法撑起这部作品,0.2222222222222222
6.0,催泪还得看key社，剧情音乐画面都可以～（音乐加成大,0.5555555555555556
6.0,人设还可以，不过来回拉扯多角恋有点烦人,0.5555555555555556
6.0,有点怪，说不上来,0.5555555555555556
8.0,套着科幻外壳的西部牛仔片。,0.7777777777777778
10.0,没啥好说的，最强子供向,1.0
7.0,我只记得我是和已经不爱我的你一起看的,0.6666666666666666
10.0,拼尽全力无法战胜,1.0
3.0,生化春晚，五个大神同台各显神通看笑了,0.2222222222222222
7.0,恋爱线减观感,0.6666666666666666
10.0,没看全，也没必要,1.0
5.0,oosaka不可爱了,0.4444444444444444
4.0,不好看,0.3333333333333333
10.0,经典永流传,1.0
6.0,补标63剧情6制作6配乐7其他6,0.5555555555555556
3.0,贫穷到难以入眼,0.2222222222222222
10.0,童年回忆补标,1.0
10.0,据说结局很神，或许会补完吧。,1.0
7.0,这是二刺猿的浪漫哲思情怀,0.6666666666666666
10.0,让人感悟家庭的温暖,1.0
9.0,以前总是对于类似看XX需要人生阅历不XX就看不懂这类爹味很重的嗤之以鼻，但这部番确实不适合还是学生时期的我。明知道去确认自己是否真正的活着要付出惨重的代价，但还是要去撞个粉碎死跟过去的回忆做个了断，何尝不是一种浪漫。还是选择了过去吗，斯派克。,0.8888888888888888
6.0,看不动，实在是看不动。,0.5555555555555556
6.0,【64】依然是合格粉丝泡面，只可惜两队没有联动,0.5555555555555556
6.0,一般,0.5555555555555556
6.0,明显没有第一季那么燃，而且剧情更加扯淡，基本上属于前言不搭后调，美少女即是正义干翻斯文败类曹操。不过值得一提的是蜀国真女版三国了。。OVA加一分,0.5555555555555556
4.0,是真的不行,0.3333333333333333
4.0,为了看白毛萝莉忍了5集，实在没法看,0.3333333333333333
7.0,贾诩跟郭嘉搞一起。。未曾设想的道路赵云这个人设其实挺色的可惜没被凌辱过。。同人也比较少,0.6666666666666666
7.0,鸭第一部剧场版就被资本强奸，唉这不是欺负老实人吗,0.6666666666666666
9.0,好看00,0.8888888888888888
5.0,20250123,0.4444444444444444
6.0,某桥段虽然老套，但我还是紧张了一会，想为她加油。考虑到是原创和它的篇幅，我是觉得它把想传达的内容展现得很完整了，整片的基调就是这样轻量化、清晰明快。是有不少探讨空间，但如果真为了得到一个明确的结论去通过事件或者直接下定义去阐述，感觉那才是顾此失彼的包饺子。疑问、不满、喜欢，引发这些情感和思绪的它也算是完成了自己的任务。矶光雄在访谈里谈到后篇的主题是人类和AI的关系性话说他提到剪掉的重要镜头有没有在BD版里加回来啊可恶。关于他的主题我是跑偏了hhh，不自觉地更多关注在人的身上，小小思考了下它不断抛出的内容。「人」和「人类」是一样的生物吗。人类需要神明，那么，不听话的神明呢。每个人的爱和精力都是有限的，要关注哪些人哪些事，自定义的框架边界又在哪里，框架是否存在着无限的可能。人和AI之间的尊重与遵从该如何定义。丑陋的真实与剪辑的美好。走出摇篮与坚守故土,0.5555555555555556
6.0,时代特征较为明显,0.5555555555555556
4.0,居中的少年侦探团跟乱步先生所创作的少年侦探团完全不一样，怪人二十面相也不像二十面相，人物经常智商下线，毫无侦探的感觉。前几集还算有趣，越到后面越不知所云，结尾让人非常无语，一手好牌最后全打烂了。,0.3333333333333333
6.0,補標記,0.5555555555555556
9.0,对我来说可能是9和8之间的档位，但还是选择了8，尽管有人说CL的故事闹麻了，随便去县城找个职高看毕业名册都能找到一堆。但这种片子不正是需要一些充满了遗憾的现实感作为作料，奇迹才显得令人感动吗。另，本条评论仅针对Clannad，并不对非职业雀士麻枝准先生的其他作品有效。,0.8888888888888888
6.0,纸笺轻摇动无声恋路十七音字字藏悸动,0.5555555555555556
7.0,唯一真神,0.6666666666666666
6.0,没对电波,0.5555555555555556
7.0,少见的大学篇，路人脸都比主角要丰富残念，琳达,0.6666666666666666
10.0,好久没哭过了，从14集开始一直哭到最后，最后看到一家人一起的时候，发现屏幕后的自己也在咧着嘴在傻乐,1.0
5.0,少子化solution1。一切都为凸显幼女的可怜和可爱服务，剧情台词和镜头设计都可以做让步。但是这样反而可能会激发一部分观众的逆反情绪,0.4444444444444444
9.0,一般般,0.8888888888888888
4.0,单集体量拉成剧场版多少显得冗长了,0.3333333333333333
