rating,comment
5,seed可以对标0079，但第二季就是对Z的拙劣模仿，属于是第一季太火想趁热打铁结果弄巧成拙 （单指剧情） 飞鸟前期有几分卡缪的感觉 但从第八集末尾见了基拉第一面后就彻底放飞自我了，几乎成了两个反面
6,重复的部分过多，突出的单集较少，角色关系进展诡异，核心设定模糊不清——鬼打墙动画？| 扎古滞销，帮帮万代 // 劣质偶像剧...不行，忍住，还不能笑，种自尚在前方。
6,seedd没能继承seed的优点，并且扩大了seed的缺点 观感真的很差，斯黛拉那段二倍速我都顶不住的逆天。后来看了seedf里的小狗似的飞鸟有那么一点想和解，直到我看完z我又觉得seedd勾屎了 唯一的优点是机设依旧很潮，我第一个拼的就是hg命运，虽然拼烂了哈哈
10,有一说一好久没这么上头看一部动画了，两天爽看47集，前一天更是下午四点看到晚上三点，只能说虽然问题挺大，但还是感受到了动画的魅力所在。 接下来是对剧情的评价，总的来说主线剧情算是不错的，在冲突的设计上，以及反派的智商上。但部分地方会为了推进剧情而强行破坏角色的人设，其中最明显的则是伪男主真飞鸟，锐评则在下文。  人设方面，真飞鸟真是个sabi ，属于是为了剧情而牺牲的最大受害者：为了给一个对基拉的仇恨，强行降智将一切矛头指向基拉之类的；与其相反塑造的最好的应该就是狼了，两季资源的沉淀还是大于飞鸟这个小b崽子，对于狼的成长属于是比较舒服的；音乐方面没什么好喷的，神~；演出方面也是十分给力，ed的神插入也是给每一集带来的不一样的惊喜，同样也是我上头的原因所在，以及炎之扉出现的时间点同样和晓之车一样强劲；画面不谈，各有所好 角色喜好 狼稍＞美玲＞随便
5,有点搞笑了，无论是剧情还是飞鸟等几个角色。 基拉像成佛了一样。在destiny里只要不癫不疯有脑子就已经遥遥领先了。
7,第一次看这么大世界观的高达作品，对于结尾表达的“最终解决方案就是没有解决方案”还是比较失望的，但是放到2024的三次元世界来看又是那么合理。
6,小鸟好惨一主角，命运和脉冲只能在月面看着强袭自由和正义收场。太搞了。
6,飞鸟太拉观感了，中间有很双标的地方。
5,飞鸟一坨屎
10,弱智，你们是弱智儿就不要拉上我一起当弱智儿
1,剧场版启动
6,简单纯粹可爱
6,可爱鼠了 宝宝
6,香菜伟大
4,子供向泡面番，不过面还没泡好就看完两集了(bgm38)
6,好看的
6,作为1.5min的泡面番来说不错了，不过不太想捡起来看了
7,味儿正的很
7,一股双斩少女的感觉。最喜欢的是鬼瓦轮怕不是炭治郎前世。。。美少女都挺可爱，但是越演绘柄越崩，大概是工期爆炸了。尤其是天羽斩斩感觉脸没有正常时候。剧情基本就是打美少女收后宫的路子。
6,还行，虽然人物标签化，但作者知道这片的卖点是看女主们作和后宫吃醋，前面部分挺有意思的，后面几集观感是真差，天羽纯败笔。能看，不过也就是能看，很闲的时候可以试试
5,看男主装逼征服后宫，虽然典但是就好这口
7,都很可爱捏
6,我就是来看妹子，主线？那是什么东西？
6,还不错，女角色很好看
8,制作组好缺钱呐 = =
4,为了看白毛萝莉忍了5集，实在没法看
4,崩
6,有大大的字幕！！
2,站桩战斗，幻灯片动作，厕纸原作
6,放在春番是你的不辛....想起这部时已经过去一个月了233
4,男主人设觉得奇怪，剧情也比较无聊。。
7,讲道理妹子的画风我挺喜欢的，然而这种让人不爽的男主我实在是受够了，你要装逼是你的自由，拜托认真点好么，一副吊儿郎当的样子，逼装的又不够潇洒，看着让人很不爽
4,虽然我知道原作的风格就决定做好动画的难度会特别高，但是看到银链制作的时候又忍不住期待起来，结果第一话还是让我认清了现实... 作画方面有几处崩坏，还是希望色彩对比能更强烈一点；人物动作不协调，分镜各方面来说都不能算好——总之橘导背最大的那口锅（请认真做好本职OPED分镜- -），作监其次... 我选择大沼心！！！
10,没有几个主角的戏份，变得好看多了。看tv版的实话就觉得性格和背景设定很不符。不过一滴血就能杀死boss按理说是无敌的，竟然打得这么吃力。
2,看之前没抱期待，看之后意外的很喜欢。世界观虽然说有很多类似的，能再展开讲讲就更好了，其他的集群的特色，横滨究竟是世外桃源还是另一个地狱，横滨之外的生活又是怎样的。包括那几个逃亡专家的故事，不过可惜了只是团队只负责东京地区，看起来似乎其他地区也有专门负责逃亡的专家团队。还有吸血鬼群体和东京高层的后续，还有没有其他生化人群体存在。真的好想知道这之后的故事啊。感觉做成游戏会更有趣。
7,"上田来的,不是坏女人人设和声线,白来了().爆米花片.见到什么末日,吸血鬼,逃跑战斗元素集合以为多半烂片.本片人物 故事 叙事直来直去,意外的还行."
8,比TV版剧情要血腥和黑暗多了，但是也精彩很多。
6,是大学时期，主要讲遥和玉米的故事，我喜欢的凛出场不多。
5,【5.5→5】监督更换反而加剧对乱炖×风流债/世界真小/天降幼驯染×水中华佗的依赖，脚本难以在十二集的篇幅中处理好如此多的角色，剧情编排松散失衡（郁弥与日和的相关剧情，尤其是人鱼公主的自比略显“闹麻了”）以致不上不下，真正的free不限于爬泳（遥发乎本心的medley）
6,看个情怀吧。大学篇~大家终于聚到一起了，挺不容易的。攻受种类不是很多样，有点点审美疲劳
4,还行
7,4.0/10.0，强行续写的s3，引入更多登场角色的同时剧情愈加破碎，人物也愈加扁平/free系列的受众应该会感动，毕竟是青春的续写/终究不是受众，当然作画还不错，整体较为平庸
3,头重脚轻
6,《Free》系列
7,【第三季】ova是真琴岩鸢演出记
7,设定很好剧情很好 音乐更是完美，人设太一般了。主角团蓝粉之外的其他角色有个人特点但是没什么真正的高光，蓝粉二人差距太大也让人很迷惑
6,剧情还行，人设不行
5,人生中的第一部偶像番，时隔多年再看仍然非常喜欢，尤其是番中的音乐，回想起以前天天听这些歌的日子了。作为圈外人，以前看的时候不太懂，现在有点兴趣去追寻作为原型，关于AKB48的历史了 追加：稍微查了点，人太多了，记不住，放弃，还是老老实实看番吧
6,感觉对于我这种非akb粉来说，不如看战姬绝唱、马三角，甚至不如看萝卜大师。歌挺好听的，但偶像的棒读太灾难了，让我想起了bcr当初被环奈折磨的日子，还好公会战她已经不用上班了。
10,罗马的制度与袭名的奠基
5,很喜欢第一话的废墟质感和片尾曲。没有亲历过那个时代仍能体会到的经典编曲，再往后剧情有点尬
8,作为AKB饭，最开始看这部番是有点抵触的，一是主角团是无原型的原创人物，有原型的角色反而是配角；二是科幻、机甲元素跟偶像元素杂糅在一起，对当时的我来说太超前了。现在回过头来重新审视，还是发现了不少优点的，至少有不少人因为这部番入了AKB的坑。听着角色叫着那些熟悉的名字，很感慨。
3,当年还是开闭路人粉的时候都看不下去。
3,土
6,本来是为了minami和mayuyu她们来看一下，但还是放弃了。
6,虽然我是开闭粉；虽然我喜欢阿酱；这不就是女团版macross嘛
6,那时候沉迷爱开闭的时候看的，一集弃。不排除会捡起来。（本身制作不错，只是不喜欢这类型。）
5,令人不能理解的番
5,这个设定……吐槽不能。唯独能看的是第二页的CV。
5,秋元康还真是什么都做～～～～～～akb都动画了有木有～～～！！！
3,"巨雷,还好没看"
3,卖不到一百万就是大暴死！
1,看到冈田磨理+河森正治我就已经有不好的预感了，果然变成了异常无聊的片子。设定奇怪声优棒读我就忍了，剧情都做成这样是搞什么。结果这片根本就不是给非AKB厨看的。
1,卧擦这什么邪道物，稍微看了两眼就感觉止不住的寒气从身体里涌出来，鸡皮疙瘩都快石化了，秋元康你是灭世的使徒吗，你是吗？！！！
5,一般
6,补个标
7,补标
7,全靠动画才救回来的作品...........
6,好无聊好空洞的剧情。圣母情节莫名其妙。一对百合一对基。看点只有艾多娜。
8,我甚至看到最后才发现这是鸭子的片
6,我的媽啊已經看出押井守大刀闊斧的端倪了
4,单集体量拉成剧场版多少显得冗长了
6,不知道是谁在喜欢阿当这个飞舞好色男
7,老福星连载开始一年多后推出的系列第一部剧场版，基本是遵循了当时tv故事进度的标准粉丝向合家欢剧场版
8,"6,"
7,还蛮有趣的
6,lovelove
7,结构井然，赏心悦目。维护这种人物关系中的底层逻辑的话就是会拍出这种动画啊，或早或晚的事，没什么奇怪的吧？
4,没有鸭味
7,鸭第一部剧场版就被资本强奸，唉这不是欺负老实人吗
5,虽说是赶工，但里面还有好几首质量很高的插入曲。另外，其实某种角度上来说，阿当和艾鲁还挺配的（？
8,鸭子黑历史了属于是
7,又闷又无聊，这真的不是福星小子
7,BDRip
6,好猛的山下。看得出鸭子是想表达点东西，可惜最后还是走向了合家欢喜剧，大量美男子鸿儒婚礼那段真的笑溪
6,受不了当 太不要脸了麻麻滴
5,这部剧场版做的挺差的，重要角色艾鲁的刻画非常少，押井守本人也觉得这部剧场版做的不好。
3,只能说原来逆后宫这么早的吗，还有阿当的不要脸真的是突破天际。
8,或许不是一部好的电影，但是优秀的粉丝向动画。
6,没有雅酷搜库的的剧场版不是好TV。无论构成还是笑料都非常TV延长线，作为剧场版1是非常合适的。果然要闹腾起来才是福星呀！//DVD开头未删减片段为粉红鸭嘴兽邮差发结婚请柬给面堂，随即被面堂亲卫队火速送至，然后面堂一顿抱怨后一刀斩下刻有阿当头的木桩。之后就进富有演出创意的给众人分发请帖的OP了。
4,很普通，而且还看睡了，虽然我看押井守的片经常睡，但这部一点也不牛逼
7,我只能说普通，可能是第二部太精彩
6,感觉比较有意思的是83年一个漫改动画的原创电影居然能做100min的时长，至于内容就没啥可说的，阿当看起来仿佛是个女主。
4,TV中的诸星当是一个只存在于当下（80年代）的友引高中的符号，他没有异地和远方，没有过去和未来，而剧场版新角色的引入让阿当拥有了过去和故土。影片前半已经触碰到了福星小子这个作品根基中的荒诞性，若进一步挖掘即便没能完全解构也可以对所有角色进行一次“总清算”。可惜后半还是沦为了TV中随处可见的嬉笑怒骂，透过这点我或许理解了押井守为什么称之为“完全失败之作”。扣一分给押井守的mv演出和胡乱删改的bd。
4,tv没看几集来看看剧场版，我只想说这是屎
6,only you
7,2.3倍速以上。本当に時間の空費だ…(bgm30)
6,押井守自己也不喜歡、但高橋很喜歡的劇場版；和第二集形成鮮明的對比，甚至有種格式美出來了；看的時候暫停了兩次、都是90分鐘多怎麼能感覺這麼長呢?
6,本来TV版走的是轻松搞笑基调，阿当那种没心没肺的性格倒没问题；但本剧场版似乎打算着重刻画人物情感冲突，还把他塑造的这么没心没肺就使得剧情与角色产生割裂，缺乏可信度与沉浸感。另外多余的角色过多，像是阿乱雪女克拉玛这几位其实没啥登场的必要，整体给人一种春节档阖家欢影片的气质：缺乏特点，看完就忘。
7,20220518:坦克、宇宙战争这些段落还是挺有意思的，帅给军团乐到了，但主线就比较菜了，像是拉长的TV单元剧。配角全员出场感觉有些毫无意义，大部分只是当个背景板。最后拉姆婚礼那里一些配角的反应感觉有问题，比如终太郎、拉姆的前未婚夫、阿当的同学四人组，他们都不搞破坏的？
6,BD把原本4:3裁成了16:9不说还删片段...去看DVD了/阿当在TV里是花心但讨人喜，在（较之TV庄重的）剧场确实感觉有点不合适。『押井守本人则认为此片是“完全失败之作，不过是一部大一点的电视动画片”』。前半句不知道，后半句倒挺认同的。
7,宝可梦剧情算是不错的了
5,一如既往的小智大冒险，爱看
7,蓝猫淘气3000问，童年回忆。
6,记得有几个角色根本没出场。
6,以后给孩子看
7,服了，第一次打这么低的分，作者纯➗来的，恶心一边不够还疯狂鞭尸，果然只有s13开s13
6,可恶的老贼啊，池谷确实怂，感觉像自己一样。最后的一幕也是彻底击碎了两人在一起的可能，可恶啊，我本来是最支持这一对的.
8,2023-10-16
7,人物比TV丑了点，沙雪那个鹅蛋脸还是TV的好看，不过车画得更细致了好评，//過了好久把第二集看了，真可憐啊池谷，註孤生了
7,刀片
8,心中无男人，开车自然神。就是剧情不怎么样，经典的像爱情影视片里的狗血误会。
7,佐藤真子车灯解禁。作为正篇的补完还是很不错的，但是老子想看“真子X凉介”！！！根谷美智子配合子安叔简直就是绝配！！！（这俩真的搭档了不少XD）
7,作为三四季中的剧情补充真挺好的，完全有一看的价值，第二集又比第一集制作质量更佳。主轴在文戏，车赛比了好几场但都很清淡。
7,可爱就是正义！
7,轻松又愉快，符合游戏氛围，二游动画能不能多做点这样的啊。好看，爱看，私情分加一
7,只要可爱就够了
5,画风可爱
6,二游改动画做成日常真是明智，有很多小可爱和大大大。
5,跟本篇比还算不错了
10,可以
8,这才是我想看的碧蓝航线
6,粉丝向动画不媚宅有什么出路
6,质量这么高我是没想到的
7,没天冲，还能萌豚吗？
10,搞点黄色每天笑嘻嘻不挺好的
5,跟女武神的餐桌打的有来有回，不同的是那边女性解放了女的能上桌了。
7,走马观花的业内片，还算有趣吧，讲故事上感觉不如少女编号
7,声优业界日常番，对小声优工作日常方方面面的展示还算有意思，前两三集科普的部分有点生硬+啰嗦，后面好了些；最大的看点为每集会是哪位大声优客串+ED翻唱哪首老动画名曲；最后几集太聚焦于偶像组合了（虽然声优偶像化是现在不得不品的现象），有点微妙，总体来说观感还不错吧
7,不错
6,教练，我想学声优！
7,单纯为了钉宫追的这部番，整体也不算难看
5,挺有意思的
7,有点百科的意思2025.1.29
7,还是六七年前没追完的片，总体来说还算有趣，可能存在某个我看完这部变成声优痴的平行世界线吧
7,补标√当时因为是声优科普番才过来看的。其实现在想来什么都不太记得了，但是在能看见一些声优老前辈过来串场就挺开心（）感觉制作有点穷？不过也可能只是画风不太对我胃口的原因吧。在番荒的时候能看一看，倒也能算得是一种小小的调味剂～
6,制作确实一般，不过作为介绍声优业界的科普小知识还是合格的。 对声优厨来说真还挺乐的，可以当成半个声优广播来看。不管是neet的青二还是每一话请来的大牌钉宫ho酱神谷，从养成所到试音到电台到偶像出道到第一次live到演唱会，还是穿插进来的打工的小曲，虽然平时听的不少，动画表现出来还是足够会心一笑。 令人感慨的是主角三人组这地位还和剧内是反的，一个已经是大牌一个刚刚开始起步还剩一个糊逼。
7,因为这番我干过蠢事，现在想找缝钻进去，不多说了。总体还可以。
7,幕后失落、挫败、心痛、不甘、无力、愤怒、迷茫、怀疑，台前仍是为观众传递希望梦想，这就是声优。这话略显矫情，可如果是最开始看动画的时期会这么想吧。不如说这种存在更接近偶像，太暗合结合体的声优偶像了（笑）。题材像白箱我钟爱的点都一模一样，是比较偏僻的，朋友与友情啊。两种不同的相识结缘，同样的支撑努力并肩前行。这么看来他们背后的故事和精神是相照回响的。
10,每集一大牌声优还是很有特色的，同时也体会到了2015年声优饭圈化就很严重了（苦笑）
6,工作動畫
8,没有太多亮点，也没有什么槽点，不过可以了解下动画配音的情况
7,还口以
6,很有爱的番，整体而言偏向于羞耻，不喜欢女主紧张的个性的话就可以弃了，不过整体而言，是能看到她们的成长的，也不失为励志向的良作
10,我钉ｷﾀ━━━━(ﾟ∀ﾟ)━━━━ !!!!!
7,赞
7,不知道是不是看见白箱的成功所以也想试一下。。。
7,之前就看过这部漫画然后非常喜欢，结果有一天忽然发现做成动画了整个人都高兴的蹦起来了ww其实一直都很喜欢跟声优挂边的东西呢，而且这个还是根据真实故事改编的
7,感觉比较日常的休闲剧
8,科普番，最近一直在看纪录片，反倒对这种动画挺感兴趣23333
6,萌萌哒～（来看卡米亚的www
10,在b站跟白箱比被教导了(;´Д`)好吧是我的错，我不应该动不动就提白箱的。但是啊，单就第一集来说，叙事的节奏很古怪啊，感觉咋咋呼呼的不流畅，果然是因为四格改的缘故吗？可是轻音也是四格改，那节奏就处理得很好啊……好吧我又开始跟轻音比了……
6,看到ep8觉得相当难再看下去了
7,看著就擼了，擱置
7,……本来以为是泡面……
5,玩梗比较多 实质上并不有趣
7,听说是浅野真澄原作？确实涨了不少姿势。然则现在也确实看不下这种慢节奏作品了。
5,除了双叶之外的两位人物塑造有点刻意。剧情到后面开始转向偶像歌手声优的方向，比起这个还是希望能多描写一些声优的日常，和配音相关，挑战不一样的角色的这种剧情
6,2015-8-9#1你明天不用来了。
5,追着追着 就弃了 话说这不是新番吗 感不到时间流逝了
3,9话弃。披着科普奋斗皮的废萌番，靠每回的名声优撑场面
8,还是白箱适合我
5,白开水一样的剧情，看的人昏昏欲睡
5,一板一眼，没有什么意思。
5,科普番，不如白箱，浪费了好题材，4
5,借着白箱的风，估计会有一批描写动画相关题材的动画。
6,……比起女性新人声优我更想看知名男性声优的故事（←直说你想看石头得了
6,演出和作画挺好，这监督做搞笑片确实不错，虽然之前的都是泡面。不过这故事吸引不了我看下去，而且喝茶味有点浓。一集弃。
3,选择吧，相信神话，还是相信人的故事。少年少女选择了后者。可惜，在这部动画里，我选择神话。因为，它没能讲好人的故事。当科幻飞升，奇幻降临，我看到的只是迷幻。私认为，科幻迷人的地方，是它超脱于现实的那部分，更是它遥遥依附于现实的那根线。断了线的风筝，是飞不起来的。它只能坠落，坠落，就像安心号在大气层中摩擦殆尽一样，这部动画有趣的可能性，彻底消亡。再混乱的火焰，也无法达到太阳的热量。随着想象力的滑坡，少年少女从太空返回地球。以起飞失败为代价的脚踏实地，我不感动。
6,"一部还不错的少年太空冒险科普动画,里面的科幻要素也是各种缝合,最后结局也比较俗套,胜在题材的独特性吧,唯一让我印象深刻的角色还死了......"
8,太糊了就没讲清楚。还有能不能别总拐某个逆天管人啊……
6,某桥段虽然老套，但我还是紧张了一会，想为她加油。考虑到是原创和它的篇幅，我是觉得它把想传达的内容展现得很完整了，整片的基调就是这样轻量化、清晰明快。是有不少探讨空间，但如果真为了得到一个明确的结论去通过事件或者直接下定义去阐述，感觉那才是顾此失彼的包饺子。疑问、不满、喜欢，引发这些情感和思绪的它也算是完成了自己的任务。矶光雄在访谈里谈到后篇的主题是人类和AI的关系性(话说他提到剪掉的重要镜头有没有在BD版里加回来啊可恶)。关于他的主题我是跑偏了hhh，不自觉地更多关注在人的身上，小小思考了下它不断抛出的内容。「人」和「人类」是一样的生物吗。人类需要神明，那么，不听话的神明呢。每个人的爱和精力都是有限的，要关注哪些人哪些事，自定义的框架边界又在哪里，框架是否存在着无限的可能。人和AI之间的尊重与遵从该如何定义。丑陋的真实与剪辑的美好。走出摇篮与坚守故土
4,缔造自己的卡巴拉
6,还不错
6,后篇浮光掠影地提了几个一整篇小说才说得清的科幻点子，勉强讲了俗套老故事，留下一个似是而非的开放式结局。作为正统科幻，本片的完成度有些不堪，但确实算是一部好的少年SF动画
7,后篇就收的俗了
6,与前篇相比，突然出现的反派和美衣奈突然被这两个生硬转折处理得太差了，剧情后期无聊，草草完结，强行大团圆。熊哥还是别写脚本了。
6,难绷，最后硬捞这个若至女二，饺子包的真好，可惜里面没陷啊。
9,不得不说，后篇剧情有一些很优秀的点，譬如探讨人类这一物种的延续是否能够凌驾于具体个人的生命之上、不加粉饰的现实是否胜过经过编辑的美好的虚假。但是令人遗憾的是，编剧对于这些发人深省的问题仅限于提出，而没有进行更进一步的探讨和阐发，最后甚至用上了一种十分谜语人的展开来给这些宏大的SF思考包上的一盘不尽如人意的饺子，即便考虑到相对优秀的制作，本作的后篇也很难称得上完美。
8,经此一役，本片正式有了海伯利安的陨落的70%功力。一种老牌科幻电影的史诗感杂糅了童话般的简化过的关于人类进取心和探索欲的故事，观感有些复杂，在里面能看到海伯利安这种宗教科幻、阿瑟克拉克的一系列小说和一些经典的关于AI/神学/超自然的科幻小说的影子。要素齐全，认知结构、人类整体、科学构造、思维实验，不一而足。不愿接受自己看不懂的事实的观众属于那36.79%应该被图图掉的。虽然许多设定和理念于我而言不过是复习一下前人的百家之长，但倘若此片能为SF事业小小续命，便也算是有意义的罢。
5,抽象
6,后半部分的剧情确实有点抽象和无聊，全篇大概是为了讲有趣的科幻设定强行遍了一段故事，为了醋包饺子吧，稍稍可惜
6,网飞放出的东西总是后段拉跨
6,前面一直铺垫的大活有点难评，只能说太突然了没有反应过来，效果不是很好。还有完结得也很突然，都搞不清楚就草草结束，总之是一部让人遗憾的作品。
6,简单来说，难看。看了前篇就打住吧保留幻想空间别看后篇了。
8,童话故事的想象力；正义必胜式的，纯真而趣味的小梦。
7,SF成分做的不错，但“深入探讨”的部分实在是让我觉得尴尬。为了“人类”而牺牲“人”这种黑格尔式整体主义思维从十九世纪末到现在已经被批判无数遍了，还拿出来当什么深刻的问题来思考真的没意思。将哲学思考以动画的方式呈现出来是好事，但本作的融入方式太过生硬了，宛如教科书版照本宣科，反倒成了缺点。
6,有脑残角色，结局强行包饺子，浪费前篇的人设和世界观
6,2022.07.1?
9,谜语人，看的很懵
4,明明应该是颇具紧迫感的故事整体却始终一副不紧不慢的姿态，于是在人看来宛如儿戏。后篇对角色性格的展示几乎为零，以神棍片角度来看也了无新意，最为可取的是对近未来生活的想象及描绘//同黄金年代一致的对人类走出摇篮迈向星空的乐观，反而言之当今人看多少有些陈旧也可能，个人来说倒是很吃这套
5,很多地方展开比较突兀，“日本制造”的桥段令人忍俊不禁，直到最后关于“seven”的很多矛盾冲突仍然悬置，有些不知所谓
4,突出一个神棍。日本人发现自己已经没有希望了，干脆寄希望于AI，造个AI之神，包养全人类，然后大家一起做狗？？？
6,哇，好儿戏……事实证明我在前篇的担忧不是没来由的，明明是这么严肃的一个题材，但无论是从剧情还是配乐上都有一种刻意的“松弛感”，就显得很拧巴。作画依旧灵动，也算是满足我最开始来看这部片的期待了吧。
6,不明觉厉
5,捏着鼻子补完了，除去制作的缺陷，剧情跳的毫无逻辑，越到后面越离谱；哥儿们你是99年的动画啊不是泡沫经济那会儿了，你要是早个10年这个制作规格可能还能打7分，要不是对世界观蛮感兴趣可能更低分吧（虽然99年那会儿这些设定已经算烂大街了，早个七八年则不然，后泡沫经济大伙都喜欢摆烂要素+伪（后）启示录式的叙事，但节奏把握真的依托）；难以想象是大畑晃一的早期作品，观感甚至不如Genocyber
7,麻辣仙人处刑片，大概有十几集的时间你每集都在担心女主会不会跟哪个路人甲上床；所以我给这片的分并不低
6,ED超神
6,R18，比较cult片，女主破鞋注意避雷，感情线也很扭曲
7,文明重启理念放当年或许挺先进，现在来看就很稀松平常了，最大的贡献估计是提供了一首堪称杰作的ed
6,时间上太赶了。构思非常好。要是多给点时长完善一下细节，精彩程度应该不会下于达才三篇。
7,补标
6,剧情温馨，平静，云场池，兰，秋日，轻井泽，美丽的故事与记忆。
6,【B】用来图一乐还是可以的，神他妈服部平次一生最大失误。
6,这回反倒感觉502的部分更不错。弱气的莎夏、老师和姐姐好可爱。
8,补标 有生之年 小裤裤
8,一部合格的粉丝向泡面番
7,没有501和502的联动，期待落空了。
5,小动画观感的决定因素只会是角色的有趣程度，在这一点上502输得好惨
6,胸部魔女。。。ed真好听
6,【64】依然是合格粉丝泡面，只可惜两队没有联动
6,op好强的欺骗性，还以为两个队联动呢
5,全是情怀和OOC，太棒了
3,连厕纸都算不上的垃圾
6,擦边球。
5,5.0
6,低俗
5,节操掉尽人清爽
6,当做消遣还行~
6,食之无味
7,胃疼胃疼
9,听歌吧
6,剧情是硬伤
8,两部评价都一样，数量换质量
8,甜
6,7.5/10
6,剧情太古早太尬了！
4,最后一集可以
5,无趣
4,网瘾治疗学校的反抗故事
4,噱头大于内容
7,被下架使得这部片子达到了全新的高度，这部确实是我童年的记忆了
8,被禁让这个片达到了他本不应有的高度，，比漫画好看多了，混混多的校园生态描写得像回了老家的学校一样，但和现实比还是小巫见大巫
5,不太记得了，但是里面关于戒网所的描写给了当年的我不小的震撼
6,怪怪的
6,豫章书院
7,烂尾
6,完全没想到，这部动画精髓全在原创结尾，最拉胯的部分是原作的人物塑造……动画组加鸡腿真的
4,因为触碰敏感话题而被禁。国漫还真就是后娘养的，就动画写到的这些，放在电视剧里算啥？
5,还不如不播呢，出圈后导致舆论收紧，原作被迫改变方向。
6,预制迪士尼式美国3d动画
7,不咋好看
5,2019-07-29
6,血狼破军（逃）
6,牛子豪说得对
7,不错的合家欢动画
7,玩阴阳师就觉得挺有意思，虽然面都没泡一集就结束了。
6,手游改就这样了，勉强还行吧
6,阴阳师好角色这么多，为什么平安京还能硬塞个泡泡熊猫呢？小小一部泡面番里也能看出中日动画的巨大鸿沟，这是多么地诡异——我在奇装异服的妖怪国度体会到了自然，仿佛这完全不是梦；而某些国动，明明第四面墙没有打破，却在时时刻刻提醒我这只是动画。Ep11 史诗的意境，蝴蝶精、老僧人和独眼小僧的故事太棒了，我能铺开来写七本书。
3,式神的一些小日常。时间太短，不接地气，没什么趣味。
5,可爱治愈日常
6,片尾曲好听
6,粉丝向作品已经很不错了，做了式神之间日常蛮好的
7,萌萌的小情侣
6,搞笑又齁甜，打发时间真不错，只是有点短。
6,7。以为是糖精，居然教我写川柳，观感还不错
5,本来打发时间看看挺好的，第八话有点反胃
5,傻大个爱上文艺女，可惜单集太短
7,不是泡面番就好了555
6,纸笺轻摇动 无声恋路十七音 字字藏悸动
7,瞌睡
7,中规中柜的狗粮番
8,甜，期待她真正说话
10,此男主，钢铁直男，没救了
7,肾宝越来越稳了
5,wsl，awsl，wsl
8,暂且先放搁置吧，看的时候已经是看番倦怠期了，感觉女主太哑巴了各种因素没看下去，但是我还挺喜欢这个风格的，后面想补则补随缘吧
5,漫画超好看的//但香菜毁了我一切幻想
6,剧情太平淡
5,印象中还可以，至少能给6分。但是除了标准的木头男主和女主这个画风隐隐约约有点糖之外我什么都不记得了。所以就不打分了。
6,5
5,第一部因为香菜专门去看的动画，但感觉除了俳句和香菜几乎没啥看点
7,挺没意思的
4,5集弃，好困
5,get不到让众多网友痴迷的点，香菜出场也没用
6,不怕难看，只怕无聊，这片充满了各种老套和无聊
5,设定挺吸引但是只塞狗粮的话为了川柳去看的我十分失望
7,一集的内容感觉还没6分钟的泡面番充实，也没有什么有趣的桥段
6,两话弃，日常狗粮恋爱告白番
7,观感还行，但没空。无聊可以看看
7,20250311
7,这第一集的细节丰富度让我担心后面几集是不是没钱做了 // 有些镜头很用心
6,女主可爱，想当女儿养
7,人设和剧情都平平淡淡  本季看完没感觉到前世这个设定的必要性，单纯就是给 女主有超常的知识一个低级的解释吗
5,你让女主捉12集耗子我都能看下去，您能不能别讲那个无聊透顶的大叔们的故事了。
6,很平淡很无聊 除了第一集开头有点意思
7,题材，人设，音乐都很吸引人，要是全片能维持住一开始的高水平制作就是绝杀，可惜捡垃圾篇幅有点少了，要是再多一些野外的篇幅就更好了，前中期还是能截不少表情包的
7,带点智斗的养女儿番，当然视角是观众跟女儿自己了。NPC多是好人不跟异世界一样要么人均智障要么人均黑深残，偶尔看看这种小清新一点的还挺好的，不过也没什么别的特点，而且前两集过于无聊了，主角那个看透善恶值的史莱姆有点过于离谱了，再说了就算罪恶值高也不一定就是组织的人啊，多少还是有点降智
5,感觉能讲的还有很多但是卡在那不讲比较难受
6,补分
6,顶级oped，平淡的剧情，看可爱女儿，适合吃饭的时候看
9,前面真的很惊艳，看女主自说自话自立更生真的很治愈，真的就好这一口
7,不错
6,少有气氛作
7,与原作者起名水平不匹配的制作（
7,平静下来观看很适合观看
7,作为studio massket的首部元请动画，做画的质量可以说是很好了，剧情也比较有趣
5,流水账剧情，极度催眠
7,制作挺精良的
9,比起隔壁佐佐木花里胡哨的大乱炖，这部舒服的画面和娓娓道来的叙事观感更好一点，就是小女孩太让人心疼
6,养女儿番，女儿很可爱。 个人非常喜欢第一集，希望后续能保持下去。
6,坏人都离我女儿远一点TAT
8,中意作品就给个10分。
6,前两集我竟然没找到任何缺点……第一集的叙述的节奏太舒服了，第二集村民的善良和自己的悲惨境遇形成鲜明对照。画面很精美，音乐也超级棒，真可惜这样一部好番热度出奇地低——大概率得怪标题了……我给9，这一分扣在这个扣在垃圾标题上。 —— 悲，果然高质量不能一直保持的吗
6,前来学习捡垃圾
6,第一集的分镜很有意思，虽然女主全程无间断碎碎念不太适应，但是总体来说女主画的很可爱，观察下后续经费能不能维持
8,画质好看
6,可爱就对了，艾维和史莱姆都很可爱！心灵被治愈了！
7,复读机: 这作画？是这种番剧名能拥有的吗？
7,这作画？是这种番剧名能拥有的吗？
7,看着画质挺不错的
7,山内好好好
5,第一集其实还行吧，ed好听。不过看了下评论区发现也是无聊系，唉原罪。
5,不是哥们 好好的妹子怎么把头发剪了 看的我一脸懵
