rating,comment
10,宇宙神作。其故事本身就是一曲即兴的爵士乐，时而欢快、时而温柔、时而忧郁，仿佛是将摄像头真正伸进了头顶的深空，窥视着每个被过去和现在相互拉扯而重复着相遇与别离的星海一粟。
9,第500标，吃点好的//全是单元回，没必要一口气补完，早知道不选你卡500标了，话虽如此，看的过程中也没觉得难熬，毕竟质量实在是太高了，音乐分镜演出作画无一不是顶级，特别是背景作画，对我而言存在感和表现不必音乐来的弱。堪称无敌的配乐，仿佛剧情才是音乐的演出手段，认清这一点后只要投身于那氛围中即可，做好预期管理并享受其中，这就是一部形散神聚，气质独特的太空公路，将浪漫贯彻到底
10,全方位都有所兼顾的作品，观看时想到了情景化美学一词。尽管每集单元回的时间并不长，但是观众可体验到时长更长的电影也无法提供的悠长感受。是如海明威的短篇一样，在短时间、短篇幅内就能让观众自行品味出韵味长足，意境悠远，意趣横生的作品。入味深的同时表面也易于理解与接受。在同类作品中，《星际牛仔》的确是最好的，
10,Bgm用心程度高的可怕，几乎没有重复，但并没有让我做到仅凭bgm就能够浮想到相关氛围般的画面，这是我个人观感上的可惜（但op确实神）。%ep9爱德华，这集诙谐活泼作画也突出，比较喜欢；ep10不喜欢这集的塑造；ep11腐败龙虾菌成精。对对对就是这个味，加点感官刺激的荒诞故事！；ep木星爵士乐两集，代入不能。%比我预想中的科幻程度要低，主要表现于打斗为机械热兵器特别是古法枪斗，但确实没有哪部动画枪战比这个更经得住敲打。其主题上的人文关怀比预想的要多得多，但我并没能由此感到升华。%较公路单元剧类型，我更喜欢太空丹迪的整体风格。这一场补番的旅程并没有实现深刻难忘，有点儿浪费了。或者说不定是以后越品越有味道吧
10,配乐 剧情 人物塑造 氛围 ，几乎是挑不出毛病的神作，同好看下去一定喜欢
7,ep24
10,8.2
10,对星际飞行不感兴趣、对牛仔也不感兴趣。只是这部番在情感与剧情上的描绘是如此地恰到好处，以至于我一定会推荐它。
10,我最讨厌 女人 小孩 和狗
10,完美的视听体验，浪漫至极的故事
10,浪漫
9,配乐神中神。本来打9分，最后一集值10分。
10,心向往之 8.8
10,"『You're gonna carry that weight』||兴许是最佳单元剧了罢——较为单薄的主线亦有令人回味无穷的演出支撑，那些讽刺意味的寓言，亦或预言，更是如此。“adios”所蕴含的一切；“孩童”的天真与残忍淋漓其上，却随着“游乐园”荒诞的一脚去往再无痛苦的世界；总是被忽视的炸弹手，却一语道出那纸醉金迷的人世间；网络世界真真假假已辨不明，数据生命风生水起，但我们终归还是要回到现实世界；得以相聚已是不易，终归还是化为一场离别。||所谓海明威的“冰山理论”即是如此，一集太短，却魂牵梦绕，回味悠长。See you, space cowboy."
9,可能是本人资历太浅年龄太小，全程都是熬着看完的，真心觉得有点吹过头了 音乐很强，但情节几乎没关联，个人可能不太喜欢没主线的叙事
6,音乐满分
9,这才是真正的浪漫！
7,对我来说是有点不知所云的，可能是年代的缘故吧，确实是我无法欣赏与产生共鸣的作品。能看，也只是能看。
10,浪漫至极，舍不得看完的动漫。
9,spike以为自己是我
9,其实我并不是特别喜欢单元剧的形式，因为可以一直演下去，结尾是一个完整的作品很重要的一环，能在结尾落到什么程度能很大决定作者到底是实力派还是徒有虚名。星际牛仔的单元剧很拉满，令人钦佩的是制作没有拉长到好几季而是立马完结，注定它是留名动画史的作品。
9,个人很喜欢的单集：ep8，10，16，18，20，23。本作确实不愧是经典，很多内容很超前，很有意思。
9,很喜欢cb里透露出来的那种“自由”感，尽管故事的主人公和角色们或多或少都被束缚在了某种东西上，或是过去，或是某种执着；有人选择放下，有人选择背负那份记忆继续前进，而最后的spike选择了直面回忆，他不想一辈子被记忆关住，他想要确认自己是否活着，在一切结束后，他终于获得了真正的自由，一如spike往常的那样，他对到来的组织众人，对这个世界，也是对观众发出了最后的一声“bang”。You're gonna carry that weight，现在轮到看完这个故事的你背负着这一切活下去了
10,这个就不解释了，十分！
10,男人的浪漫
9,浪漫
9,一部可以30年后再拿出来看的作品。
10,“从那时起，我就用一只眼睛看着过去，一只眼睛看着未来”。有着上个世纪独属的浪漫剧情
8,渡边信一郎三部曲之一，渡边信一郎真的是个天才 一部具有历史意义的动漫，在历史上的地位也很高，单元剧天花板，通过主角与各种各样的人接触，各种情绪在主角身上均有体现，有悲伤，有愤怒，也有欢乐，讲的故事也是风格迥异各有特色，例如讨论宗教信仰，永生，人工智能拥有自我意识等等，而且这部动漫给了我一种很怀旧的感觉，旧的飞行器，旧的音乐以及怀念旧的人 十分浪漫的一部动漫，浪漫的故事，浪漫且悲情的男人斯派克 菲瓦伦汀这种风格的美女也是我喜欢的类型
10,"勇于下自己的判断，nice man，nice women，nice dog，nice old man, nice child,nice music,nice anime"
10,诠释男人的浪漫
9,在这个时代再也不会有第二部星际牛仔
10,fussoir；故事发生在未来，主角们却时不时纠结于自己的过去，明明是科幻片，却处处有怀旧的味道，港风的招牌，吴宇森式的枪战、白鸽，spike神似港式动作片的打斗；一旦涉及背景设定就惜字如金，前几话又看不出什么主线，观感稍微坐牢，适应叙事节奏后渐入佳境，到后半部分更是难以用语言形容的震撼，加上一以贯之的高水准配乐，把视听体验拉到了极致，上个世纪末的动画放到今天来看也没有丝毫过时；可以对比同是渡边监督的混沌武士，都是轻主线重支线的公路片，但是具体演绎截然不同，混沌武士第一话就点出寻找向日葵武士的主线，而星际牛仔的主线更隐晦，话数过半主角们仍是作为赏金猎人在太空中流浪，混沌武士的背景可以参考现实中的江户时代历史，而星际牛仔则是架空的未来，很多线索需要在追番过程中一点点去拼凑和琢磨，否则就会一头雾水；个人最喜欢20小丑安魂曲23电子宗教和末两话
8,romantic
9,完美的制作  完美的配乐  如果要让我推荐一部番剧的话 cowboy bebop绝对是首选  cb展示了什么叫做真正的“浪” 后世至今都复刻不了的“浪”  无需多言
10,补录 9.5+，情怀加分，Bebop，优秀的配乐，太空中的孤寂感......
10,看到最后的感觉已经不再是悲伤，而是释然……二十六集的雨最终停息，死了一百万次的猫也找到了自己的归宿。
9,无愧于神作
8,单元回动漫的神作。即使主线剧情对我而言还是过于零散，但这是单元回的硬伤，已经做得不错了。非常值得一看。
10,无须多言，先8.5分吧。综合而言起码是个年度级的动画，而且音乐、制作水准、人物刻画、世界观塑造、氛围感，都是历史级的，但其实剧情本身不算那种特别吸引人的风格，重视“味道”，不同剧集间质量略有起伏，感觉前面一些集真的让我觉得很神，后面就有一些达到这个水平。
10,神
9,实际上是8.5分 单元剧的架构让叙事差点意思，但篇幅配置合理的脚本配以优秀配乐的情感烘托还算是弥补了这一点 但相比之下我还是更偏好把故事分为上下篇的两集而不是一集讲完一个故事 最后再赞一遍配乐，虽然剧名写作bebop，但配乐风格涵盖却不止于爵士，可谓广泛。华丽而不喧宾夺主，一切为了整体剧集的呈现而服务。
10,日本单元剧类型的动画中无法超越的巅峰作品
9,EP07 好chill的一集 爽了 这才是江湖//EP10 “EJM”悲情曲神曲 演出特别好 节奏也很棒//2024年12月20日12:12:05 Fin
10,其实是八分，多出来的一分，一半送给渡边，另一半送给世纪末。至于那八分，献给无可救药的浪漫主义
10,最高のロマンス
10,"很不错的公路牛仔片,很帅"
9,去年刚看完觉得有些过誉，只给了8分，但近来压力大了时不时回忆起星际牛仔，很多画面一直深刻在脑内，和flcl一样是不时浮现出来的浪漫
9,"气质独特的星际公路片，把单元剧的魅力展现得淋漓尽致，不论是剧情、演出，还是音乐，都会让人忍不住认为这是从未来穿越到过去的作品，可能这就是所谓超越了时间的经典吧。看时一直很抗拒主线（主要指Spike的过往），看完后却又意犹未尽……几个被过去束缚的人“不幸”地相聚，而无法看到未来的人已经永远地留在了昨天，这是否能为剩下的人带来一点放下过去，走向未来的勇气呢？  See you, Space Cowboy."
9,补标
8,套着科幻外壳的西部牛仔片。
9,音乐画面人物氛围无敌
8,音乐加分太多
8,spike你真是我爹
8,8.5
10,9.7
9,从未想过能有一部动漫让我过了这么久依然无法忘怀。无可置否，星际牛仔有几个单集质量确实平均甚至低于平均水平，但大多数都是上等的作品，有些还要多看几遍才能感受到其内涵，更不用说神回频出。于我而言，像孩子一样说话这集我是最喜欢的。随着录像的进行，我的心也貌似走入了自己内心深处被遗忘的哪个角落，而寻找这个角落的我不自觉地和菲重合了，在寻找的过程中，我看到了许多已被我扔进了废墟的记忆，由此我不经感到茫然和空虚，我是否还是曾经的我？而在我听到小时候的的菲的加油时，我总有种辜负了小时候的我的感觉。而这对我来说总还是一次黄昏下草地上微风里浮世外的对人生路的蓦然回首，总还是要继续往前走，但从此，我的心貌似充实了不少。而填补了这一空缺的正是星际牛仔
8,配乐很厉害 作画很厉害 演出也很厉害 但是故事太简单了
9,shuai
10,什么时候看都不会觉得有损失的作品
9,好看爱看
9,男人，女人，小孩，还有狗。
10,太牛逼了 菅野洋子太牛逼了 作画太牛逼了
10,I'm not gonna carry that weight.
9,24岁一刷，再过5年，10年再来看一遍估计会有不同的感悟吧。
9,10.0 absolute greatest~ 音乐太爱了~
10,为何没标这部+1，依稀记得脚本和整体节奏设计得不错，以及，若隐若现却无法忽视的孤独感……
10,首先，音乐真是各种神，各种插入曲让人数次鸡皮疙瘩掉一地。然后，剧情，每一集都制作精良，太喜欢以前的手绘风格了，跟现在比有一种让人踏实的安心感。主线故事有点可惜，都太过简单了，朱丽亚和斯派克之间的感情到底有多深其实完全没感觉出来，就是一下子出现了，一下子又死了。最后斯派克的死，真的挺悲壮的，心里一下子就空了。最后，必须大喊一声，爱德和爱因太可爱了！
10,2024-04-13
9,不知道该怎么说，能感同身受杰特，那种男人之间默契和浪漫。杰特好兄弟，我想和杰特做兄弟
10,9.1分 一個怪物，由那個黃金年代所孕育出來的怪物，是對那個黃金年代的總結，屬於那時的結晶。將牛仔與科幻兩大題材結合的浪漫太空歌劇，做到科幻的盡頭是人文的水平。以至於我不知道應該批評還是讚賞，連分數都很難給。缺點真的很明顯，發展都合結構過於鬆散而且單元回水平也參差不齊，很多時候靠故作深沉的氣氛去掩蓋，導致看完好像什麼都沒看一樣  給了我一種別樣的觀看體驗，我無法從上帝視角去看這部動畫。它總是從片面到全面的去把故事講完，我在這個故事中就像一個攝像頭一樣。只有到最後看到了全面才恍然大悟，這讓我起初認為CB是留白的藝術，是成年人之間的心照不宣。後來發現還是人與人相遇與離別的物語，怎樣面對自己過去的故事。可惜我年紀尚小，跟主角們已經過完半生擁有過去不同，所以最後得出的結論是好沉重的NTR故事
9,神！！！
9,音乐好听
10,毋庸置疑的神作，瑕不掩瑜，感慨万千
9,好看啊
10,浪漫人生
7,不错的作品，非常喜欢这种风格，无法拒绝这种架空
9,配乐十分浪漫，不过作为以单元回为主的作品，单元回质量相对来说不一。而且与很多人看法相悖，个人觉得主线反而更加浪漫，更富悲情色彩
10,独特的质感
8,看不懂的年纪被氛围吸引，看得懂的年纪被内核吸引，很有魔力的作品
8,成熟硬派的浪漫感。剧情本身并没能一直保持精彩，回味时后劲很大，但是就是不够好看。。。单元剧部分比较喜欢ep1，10，14，15，17，20，23。（以及和本作并不一定相关但是）“男人的浪漫”这种正面意义全都能被其他说法完整替代、负面意义带有刻板印象+地图炮嘲讽意味的词啥时候能消失，尤其对于本作来说常被吹的俩编剧和配乐都是女的，咋能说出“cb是独属于男人的浪漫”这种话的。。。。
10,演出占大分了；不过98年这个风格确实有点......emmmm
8,伟大的作品！！
8,果然是比混沌武士好看多了。斯派克的死属于是意料之内，最后还是心疼菲，失去了过去好不容易回忆起来放下了，又失去了归宿。最后朝天开枪给我难受坏了。 所以这部动画是不是可以概括为黑帮两个头头为了马子而产生的争斗啊（什么香港黑道片）
9,伟大无需多言
9,9+，神作以上，但缺点相对大些，整体以单元剧为主，主线极其松散印象也不够深刻，但依旧在结尾三集全都收束住了，故事风格和人物确实足够浪漫。单元剧质量差距比较明显，整体来讲剧情比较薄弱但是很充实，主要是打磨不够好，但塞得还是很满没有空虚的感觉，有很多单元剧挺无聊的，也有一两集和攻壳SAC类似的赛博朋克集数，还有三四集神回单元。24集算是把整个故事前面描绘的点点滴滴全都汇聚起来把人生和归途阐释了出来，最后两集结局经典而不失浪漫魅力，结尾三集算是大大缓解了单元回的无聊，酣畅淋漓的收尾让观后体验还是很满足的。
9,浪漫而不止于浪漫，就算看不懂，不触电波我也不觉得cb会低于7分，怎么打出来的？
10,有空再看
7,期待值和观感差距最大的一部作品……
7,see you
10,已经二刷了感觉过不了多久还会再刷一边
10,为什么是神作？不敢想象这是一部90年代的公路剧，从到处洋溢着爵士气息的音乐到澳门香港街头般的城市街景，充满想象力的太空战斗，既有惊悚的东风和冰箱让人毛骨悚然，也有警长的自杀偿还和爱情的逝去的感动与催泪，这部剧结合了很多日本眼中各国的文化，并且融合地非常好，让人无法想象这是一部90年代有如此开阔视野的作品，星际牛仔为什么是星际牛仔？斯考特可能每集都挫败，但他从未摘下过他的尊严这顶牛仔帽，他始终和人在决斗，始终像个真正的男人一样不惧死亡地奔赴，讲义气，看似爱财的表面始终维持着自身的正义，再加上剧中对很多哲学问题的思考，让这部番剧的高度让其他番剧难以企及。
9,以前总是对于类似“看XX需要人生阅历”“不XX就看不懂”这类爹味很重的嗤之以鼻，但这部番确实不适合还是学生时期的我。“明知道去确认自己是否真正的活着要付出惨重的代价，但还是要去撞个粉碎死跟过去的回忆做个了断，何尝不是一种浪漫” 。还是选择了过去吗，斯派克。
10,故事终究会完结的
10,这个年代的作品太有味道了，画面与音乐神中神，男主太帅了，浪漫至死不渝
10,最喜欢的动漫
1,婆罗门动画，不，是情怀党动画。
10,不喜欢这玩意被称为神作被他人用来拉踩，每个人自己心中都有一个第一，cowboy bebop就是我心中的这部第一
10,活在回忆里，和死亡无异
10,自己觉得好不好看就行了 没必要什么婆罗门
9,音乐的存在感非常强的一个作品//98年能做出这样的番无疑是非常牛逼的，客观层面来说确实是一个厉害的作品，其中有几集十分优秀，但扪心自问，抛开时代的光环，我并没有特别喜欢这部番，首先单元剧的形式就自带高分buff，虽然有几集特别优秀，但大部分集数都比较普通，甚至有点无趣，因为部分单集十分优秀而给神作的分数我难以认可，音乐是我不太感冒的风格，机战也不是很有兴趣，作画可圈可点，但放在今天已经不足以称作惊艳
9,浪漫至死
10,菅野洋子配乐风格多变，好听，渡边信一郎经典作品，我自己印象深刻的bgm有ask dna和那段小男孩吹的口琴。spike和faye的性格都超喜欢
9,一场梦醒了
7,丰碑之一
9,失望
10,最佳单元剧公路片，从内到外的忧郁气质奇妙而又浪漫，身与心的灵魂漂流
9,完全是艺术品，虽然剧情比较老套“放在这个年代的动漫应该叫经典”，但表现手法和配乐还有世界观完完全全的撑起了整部作品
9,牛牛，我的牛牛，你怎么死了。怎么被氯气打倒了
8,极致的美学输出，刻在胶片上的浪漫，幻想中的成人世界
9,又浪漫又帅气的星际牛仔，不得不说角色都非常有魅力，单元剧总体上给人的观感体验也不错，有些集数的风格还是挺独特有味道的。话说配乐真的很劲。
9,一部浪漫反乌托邦的作品，单元剧这种叙事真的是很符合我个人的口味，看完之后意犹未尽。每次再想到星际牛仔那些故事依然不会忘记，我看的时候很开心，看完之后再回忆依然沉浸其中，see you next
7,中间单元剧果然质量过于不稳定，剧情上也太不紧凑，几个非常不错的单集被分割得太零散
9,过去的一些名作似乎有不少喜欢做成单元剧的形式来撑起动辄半年番的体量，我觉得日常系作品这样处理没问题，但放到星际牛仔这样真想讲点什么的作品里，就难以避免地导致剧情结构松散、配角多而不精、情绪输出不足的结果。虽然从各个地方都能够看出制作非常用心，但就是缺乏吸引人连续观看的动力，二十多集愣是花了我半年时间才断断续续地看完，你B总排行第二我觉得是过誉了
10,没看懂，也许以后会看懂(?
10,无论如何，动画史中青史留名的一作，可能是原创动画的goat
10,恰好的安排，推着故事走向高光 恰好的安排，引着宿命汇入哑暗
10,9.5//ep1、5、8、10、11 、15、18、20、22、23、24、26
8,过誉
10,单元剧 没必要一口气看完 独有的魅力
9,上世纪的浪漫主义情怀，写实的美术风格，配乐顶级，剧情满分，斯派克的死给人以传奇落幕的感觉，尽管那么令人难以置信，可最后那颗守护星的陨落已然说明，斯派克的确是死了，过去的那些也都了结，他就孤独地死在了红龙的阶梯上，身边谁也没有，而留给杰特和菲的，也只有无聊和身处宇宙中的漫无止境的孤独罢了，他们的命运会如何呢？有会怎样死去呢……
7,感觉还好吧 可能受限于时代了（也可能是我没审美lol）
10,是过去的，被埋葬的梦。是一切的源头，是颓唐苦臭的一生
8,有趣的浪漫主义太空歌剧
10,潮，潮出水了的片子，但某种意义上教会了我一期一会这种比较传统的思考方式为什么很重要
9,补标 配乐最棒了
9,what can i say
9,世纪末的浪漫感
9,音乐是这部番很重要的部分，很多集名字都是不同的音乐，op，ed也有颇具特色的配乐，挺有意思的剧情，还可以的世界观，以及关于spike和jet的过往的几回可以说神回，但是缺点也很明显，除了两个男人的过往回其他回就很单纯，内涵不足或者说毫无内涵和意义，跟一般的休闲回给的观感还不一样，纯粹是凑数的，还有女性的形象全体都非常单薄，用扑朔迷离，难以预测来掩盖，黑客的形象更是连纸片人都不如，纯纯工具人，菲也没有高光，难说有人格魅力可言，作为一部成人动画，很多地方的处理的确很有成年人的风格，跟很多回的闹剧格格不入
10,最喜欢和ed有关的那些篇节，性别模糊而古怪的小女孩在夕阳下走向自己的伟大冒险，但看起来仍然有种似乎是错误的忧伤，过早地出现她身上，她总让我觉得过于寂寞
8,看完很多年了，仍然总是会在不经意间回想起里面的人和事，浪漫主义启蒙动画
10,经典 每一集都是一次独特的旅程 最后通往同样的浪漫
10,有时候感觉挺有内核但是又不想想那么多，总之就是想让人点进去下一集
7,"男人的浪漫, 不过如此"
9,一只眼眺望着过去，另一只还没晃过神来
9,最喜欢的几部作品之一，没办法简单的评价
9,不尽完美的公路片，但有种浑然一体的纯粹
9,顶级的配乐，顶级的演出，顶级的人物塑造，优秀的剧情。星际牛仔在有极致特长的基础上，其他方面全做到了极好到优秀，电视动画载体上少见的杰作，see you space cawboys。
10,心中的第一
10,浪漫至死的作品
8,浪漫至死
9,谁言老作无大帝
9,相聚与离别 残酷的过去，梦幻的未来 see you cowboy，someday somewhere 单元剧质量都不错，每个人都在最后面对着自己的过去啊，还有配乐是真的太强了啊！这番老实说无时无刻给我一种浪漫的感觉（也说明出这番的过人之处啊）
9,最后的布鲁斯蓝调
7,神作，无需多言。太空版的公路片，每一集都有独特的风味。人物美型作画优秀，观看是一种享受。最难忘的是把星星比作战士的眼泪，虽然情节已经记不太清了但那种感动和震颤还留存。太空中的孤寂又纯净的安魂曲，星辰大海中的银铃。
8,非常有意思
10,24.8.14 作画没的说，顶尖水平。剧情一般，感觉没有主线。感觉很多老番都是若干个小故事拼接起来的，故事的衔接不连贯，但丝毫不影响观感。最近的番越来越流水线了，看一部基本就看了一个系列了，没什么特点，而且很多在追的番的续作都垃圾的不得了，心里怪难受的。哎呀，还是17年以前的番好看啊啊啊啊
10,经典的剧情，极佳的演出，优秀的作画，雅俗共赏的配乐，还有塑造优秀的角色，最后再加上一抹独属于那个时代的浪漫，这就是星际牛仔。 曾经的港片有多优秀，现在就有多无趣，矮个里面拔高个，已经回不去了。90年代风光无限的好莱坞影片在如今也被了疫情，政治正确等外在（?）因素影响而在无法再现当时的质量。相似的例子有很多，或外来干预或自身走向没落。一个时代的潮流总是有会在其巅峰后，迈向下坡路，或许在有一天，又会再一次走进人们的眼中，然后再重复走一遍之前的路，当然，更多的时候是成为一段历史，供人们去回味。现在我正在做着我不太喜欢的工作，我能在我人生最迷茫的时候，看到这部雅俗共赏的浪漫佳作，我觉得这是我的幸运。//总结：9.6分
10,无需多言
10,很好看啊
9,See you space cowboy！浪漫！24话 26话真的神回！永远的神！
8,See you space cowboy...
10,也许是我的理解能力有限，没有看出背后的隐喻，但仍然是很好的一部作品。
8,完美的作品
10,配乐很神，主线剧情不突出，但作为单元剧这不是硬伤，支线剧情不错，许多剧集都带有遗憾甚至悲剧色彩，能触动人心，或许这就是cb的魅力所在，整体质量很不错
8,非常好的风格！超级喜欢。最有魅力的男主之一啊
9,决定了我审美的作品之一……
8,星际牛仔
10,【S】
10,神
7,经典的太空歌剧
10,出色的音乐和剧情并不是星际牛仔的全部，吸引我的是它那无所不在的细节，成年人之间那无可言说的情愫。星际牛仔的那种自由并不是无拘无束的，而是参杂着自己的情和义，当涉及情义时，金钱变得也不再重要了。故事最后，主角团都和过去进行了告别。杰特告别了过去，情人找到了新的生活。艾德见到了爸爸，后来踏上回家或流浪的路。爱因早早逃离了过去，选择和最理解它的艾德一起流浪。菲找到了过去的记忆，但故地已容不下现在的她，最后选择留在bebop。斯派克找到了茱莉亚，不久后被追杀致死，从而失去了活着的意义，最后和比夏斯同归于尽。于是故事就在遗憾中结束了。伴随着悲壮的音乐，镜头转向了宽广的宇宙空间，人类在此时变得如此渺小。但即使是渺小的人类，也拥有着数不清的过去、现在和未来。所以牛仔们，就此前进吧，不必再问也不必回首
9,"西部、废土片在日本的一种独特的形式。一个个故事、一个个角色都追寻自己的过去和未来, 是反抗、是接受、是沉沦、是逃避…所有音符最终汇为一体,决定着主题的方向,映射着主角们的选择。Spike的过去，Jet的前妻，Faye的故乡，Ed的归宿……每个人都无法坦白自己，隐藏着心中的秘密。他们一起吃Jet做的最难吃的饭，可以一起挤在这个破破烂烂的飞船里，一起合力追捕赏金犯，甚至可以为彼此付出生命，但他们无法做到互相坦白,保持着内心的孤独。这样的人际关系，或许是对现代人的真实写照，就如同23集里的故事,网络成为新一代人的宗教,表面人际关系更加热闹,实则加重了人的孤独。对待自己的过去,我们或许应该和Spike一样直面过去,斩断过去，从大梦中苏醒,这份情感的力量是CB作为经典最大的魅力。"
9,人生如逆旅，我亦是行人
10,只有与过去诀别，才能与未来相拥。
9,林原惠声音很好听。） 音乐很劲。
10,找不到天国之扉资源
6,bang
10,神作，在我心中的毫无争议的神作。动画制作上来说，我无可挑剔，在合适的地方，献上合适的演出，行云流水。在需要的地方献上优质的作画，加上神一般的配乐，给我带来了至高无上的视听体验。我觉得他是真的懂牛仔的，那种时而散漫，时而认真，富有神韵。优秀的单元回，一部动画，不可能喜欢他的全部集数，但是让我有这么多喜欢集数的，他是唯一。我在观看过程中甚至看了一半在隔一个月再看，都没有影响观感，忘记剧情。虽然吹得很夸张，但它在我这确实有这么优秀。声优的演绎更是如虎添翼，真的演出神韵了好吧。林原的声音是真的好听呀，喜欢的声音有着好的演技，简直就是享受。呀，结束了呢，真是不舍呢，期待再次遇到如此优秀的动画。
10,渡边信一郎加菅野洋子双雄合作，就这么一部太空歌剧，伟大，无需多言，每一集的配乐和演出都是神级，男人的浪漫！
8,剧情本身以现在的眼光看有点缺乏新意，但这音画确实无敌了，丰富且浪漫，主角团三人也塑造得十分有魅力/8.6
9,难以想象是1998年的作品，历史地位毋庸置疑。然而我站在今天的视角却无法毫不犹豫打出10分，甚至我认为存在过誉和婆罗门现象。和流浪武士一样，渡边将几种风格有机融合；但主线也一样，先是吊你胃口最后大事化小，结局反而没有单元剧某几集震撼深刻。 Julia和向日葵武士是同样的，苦苦追寻却又转瞬即逝。在最后的希望破灭后，风在同伴的帮助下生存下来并展开新章；Spike选择一人倒在过去。前者我对天降最强剑神感到不满，后者Vicious的塑造过于工具人，甚至我认为只是为了Spike不自杀殉情而存在的陪葬宿敌。流浪武士我能得到“旅途的意义超过了追寻的结果”，而星际牛仔只给我空虚，非要死了才算Free？越是生不如死，越体现活着的伟大，生命的顽强。结局是浪漫，但不够洒脱。PS：剧场版真就庄周梦蝶，剧情拖沓，还有Spike腹部挨了一枪高空坠水能不死，那我觉得区区刀伤不至
10,本来前面对我来说感觉只有7分的水平，但是最后几集太猛了
10,洒脱而放荡不羁，令人陶醉
10,最爱的动漫，没有之一
10,老一辈动画人的艺术啊！！
9,see you space cowboy
9,艺术品，尤其配乐简直是神
10,10.0/
10,名为科幻 实为公路片
10,9.0
10,好康
8,这部作品说明了什么呢，厕纸做得再香也只是擦屁股的工具罢了，优秀作品所需要的天才与热爱，与工业流水线永远不可能在一个档次。动画的优势与意义，热爱动画的原因，感谢你再次让我找回。
10,我如果死了也要烧给我看
10,不要死
8,非常具有作者性的作品，可以看到很多玩票性质的致敬和模仿，音乐与部分单元剧确实堪称优秀，演出方面也可圈可点，但说实话不少故事讲的一般，运用了太多留白去塑造所谓的氛围感，然而带给人的只有一种空洞和单薄，这绝不是一个9.1分的作品应该出现的问题，个人拙见9.1分的故事应该是绝对工整的。
6,真的感觉一般般，很多剧情完全把人当傻子，还搞强行升华，最过誉的作品之一了在我看来。出彩点是音乐？
9,最后几集触动很大
10,评分：8.2//差值：1.0 典型的对我来说期望越大失望越大的作品，和解后却对我影响甚深 我曾固执地认为在故事中谈其他东西的前提是这得是个好故事，而今亦然，但cb帮我去掉了上述“固执”二字，至少刚看完cb时我因为其潦草的主线和过多扁平的人设感到隔应，加之高评分带来过分的期待度导致的反作用让我一度想打7分；但等肾上腺素作用过去后，我终于得以好好审视它的表层制作和深层思想，并定分8分，Gren的帅脸（人妖属性也起作用了也说不定）和ep23《娱乐至死》的思想与拜读过书的鄙人产生的共鸣各添0.1分 只是恕愚难以感受被强调的所谓浪漫，只觉得有种在残酷背景下描写太多理想情况的失衡感，不过既然是ACGN文化作品哪里逃的开理想情况呢，到底还是我期望定高了罢
9,最喜欢的公路片
9,十分参考
10,经典中的经典
9,永远的神 隔一段时间就想重温
10,一部充满爵士风味的浪漫主义的伟作 演出与脚本都是最顶级的 最喜欢菲的几个个人回，有一种时光荏苒物是人非的萧瑟感 他们从陌路到相识，默契到不分彼此，他们从相识到陌路，只留下一个故事。
9,无聊的太空枪战单元剧，主线占比极低。浪漫在哪呢，完全感受不到。至少混沌武士的打戏还好看点。
8,（8-）别忘了看总集篇mad ⬥ 剧情俗套，但其余演出作画音乐氛围素质顶尖，可惜未曾动人心魄，也许只是not my type吧 ⬥ 普普通通的故事，总能故作深沉文艺也是种才能 ⬥ 24分钟的港式武打黑帮片，蛮尴尬的篇幅，好在主线还是很能体现生死过去的感觉的 ⬥ 看来是某几个关键单元回大加分才有9.1，大部分可能都平庸。首先EP⑤坠落确实挺有感觉，但不至于评论所言一话封神…⑩Jet前任回依旧典但算有感觉⑪惊悚搞笑回⑬背叛回悲哀氛围不错⑭象棋回喜欢主题，终于脱离港片典中典剧情，目前最佳⑱录像带回感觉不如小南极⑳小丑回感觉不如绮丽梦中人㉒爆笑回点题兼讽刺极左&amp;资本主义㉓掰扯了下血肉灵魂㉔日常的闭幕总是让人唏嘘，SAC如此、蜂蜜与四叶草如此、CLAS如此，很多很多…各种象征很有韵味㉖太有(黑帮片)感觉了
10,完美的角色塑造，一个群无家的人聚在一起的故事，一段浪漫的故事，一段不想看到终点的旅程，第五集后半部分演出神中神
10,浪漫、至死不渝。死与活、在过去还是在当下，两者两两搭配、随意组合，怎么理解都可。（一个小插曲，我以前补一部老番叫黄金宝贝，我看人设怎么这么眼熟呢 原来啊原来，辨识度真的高呀）
10,很难想象日升当时怎么凑出来这个TV动画史上最强的梦之队阵容
10,每年都会重温的作品，甚至专门去定制了八音盒。神作，
10,伟大，无需多言
10,10，木卫三恋曲，时间一直在流逝 11，冰箱里的东西一定要吃掉——人生经验 17，蘑菇 19，太帅了
10,画面人物与配乐的完美融合，寥廓太空里的浪漫歌剧，世纪末的动漫绝唱
8,26集很快就看完了，既可以算科幻战争番也可以算音乐番，里面的音乐非常适合动画，很有感染力。几乎每集都是单独的故事，但是又能通过主角们的背景故事窜连在一起。而这几个角色特点鲜明，让我又爱又恨又共情，除了杰特和狗狗，其他三个人身上都有我受不了的点，但正因如此这些角色才鲜活。也有很多印象深刻的配角。几乎每集都非常好看，有好莱坞电影的感觉，有些镜头像吴宇森拍的枪战片，重在氛围、浪漫，不能深究逻辑。
